"name","type","class","exported","S4generic","args","package","priority","Rversion","status","hidden"
"as.POSIXct.dates","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.POSIXct.default","closure","function","TRUE","FALSE","(x, tz = """") ","base","base","2.6.0","released",FALSE
"as.POSIXlt","closure","function","TRUE","FALSE","(x, tz = """") ","base","base","2.6.0","released",FALSE
"as.array","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.call","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"as.character","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.Date","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.POSIXt","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.condition","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.error","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.factor","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.hexmode","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.numeric_version","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.octmode","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.character.srcref","closure","function","TRUE","FALSE","(x, useSource = TRUE, ...) ","base","base","2.6.0","released",FALSE
"as.complex","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.AsIs","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.Date","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.POSIXct","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.POSIXlt","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.array","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.character","closure","function","TRUE","FALSE","(x, ..., stringsAsFactors = default.stringsAsFactors()) ","base","base","2.6.0","released",FALSE
"as.data.frame.complex","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.data.frame","closure","function","TRUE","FALSE","(x, row.names = NULL, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.difftime","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.factor","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.integer","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.list","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ..., stringsAsFactors = default.stringsAsFactors()) ","base","base","2.6.0","released",FALSE
"as.data.frame.logical","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.matrix","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ..., stringsAsFactors = default.stringsAsFactors()) ","base","base","2.6.0","released",FALSE
"as.data.frame.model.matrix","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.numeric","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.numeric_version","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.ordered","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.raw","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.table","closure","function","TRUE","FALSE","(x, row.names = NULL, ..., responseName = ""Freq"") ","base","base","2.6.0","released",FALSE
"as.data.frame.ts","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.data.frame.vector","closure","function","TRUE","FALSE","(x, row.names = NULL, optional = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.difftime","closure","function","TRUE","FALSE","(tim, format = ""%X"", units = ""auto"") ","base","base","2.6.0","released",FALSE
"as.double","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.0","released",FALSE
"as.double.POSIXlt","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.double.difftime","closure","function","TRUE","FALSE","(x, units = ""auto"", ...) ","base","base","2.6.0","released",FALSE
"as.environment","builtin","function","TRUE","NA","(object) ","base","base","2.6.0","released",FALSE
"as.expression","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.expression.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.factor","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.function","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.function.default","closure","function","TRUE","FALSE","(x, envir = parent.frame(), ...) ","base","base","2.6.0","released",FALSE
"as.integer","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.0","released",FALSE
"as.list","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.list.data.frame","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.list.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.list.environment","closure","function","TRUE","FALSE","(x, all.names = FALSE, ...) ","base","base","2.6.0","released",FALSE
"as.list.factor","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.list.numeric_version","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.logical","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.0","released",FALSE
"as.matrix","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.matrix.POSIXlt","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.matrix.data.frame","closure","function","TRUE","FALSE","(x, rownames.force = NA, ...) ","base","base","2.6.0","released",FALSE
"as.matrix.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.matrix.noquote","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.name","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.null","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.null.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.numeric","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.0","released",FALSE
"as.numeric_version","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.ordered","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.package_version","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.pairlist","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.qr","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.raw","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"as.real","builtin","function","TRUE","NA","(x, ...) ","base","base","2.6.0","released",FALSE
"as.single","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.single.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.symbol","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"as.table","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.table.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"as.vector","closure","function","TRUE","FALSE","(x, mode = ""any"") ","base","base","2.6.0","released",FALSE
"as.vector.factor","closure","function","TRUE","FALSE","(x, mode = ""any"") ","base","base","2.6.0","released",FALSE
"asNamespace","closure","function","TRUE","FALSE","(ns, base.OK = TRUE) ","base","base","2.6.0","released",FALSE
"asS4","closure","function","TRUE","FALSE","(object, value = TRUE) ","base","base","2.6.0","released",FALSE
"asin","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"asinh","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"assign","closure","function","TRUE","FALSE","(x, value, pos = -1, envir = as.environment(pos), inherits = FALSE,     immediate = TRUE) ","base","base","2.6.0","released",FALSE
"atan","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"atan2","closure","function","TRUE","FALSE","(y, x) ","base","base","2.6.0","released",FALSE
"atanh","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"attach","closure","function","TRUE","FALSE","(what, pos = 2, name = deparse(substitute(what)), warn.conflicts = TRUE) ","base","base","2.6.0","released",FALSE
"attachNamespace","closure","function","TRUE","FALSE","(ns, pos = 2, dataPath = NULL) ","base","base","2.6.0","released",FALSE
"attr","builtin","function","TRUE","NA","(x, which, exact = FALSE) ","base","base","2.6.0","released",FALSE
"attr.all.equal","closure","function","TRUE","FALSE","(target, current, check.attributes = TRUE, check.names = TRUE,     ...) ","base","base","2.6.0","released",FALSE
"attr<-","builtin","function","TRUE","NA","(x, which, value) ","base","base","2.6.0","released",FALSE
"attributes","builtin","function","TRUE","NA","(obj) ","base","base","2.6.0","released",FALSE
"attributes<-","builtin","function","TRUE","NA","(obj, value) ","base","base","2.6.0","released",FALSE
"autoload","closure","function","TRUE","FALSE","(name, package, reset = FALSE, ...) ","base","base","2.6.0","released",FALSE
"autoloader","closure","function","TRUE","FALSE","(name, package, ...) ","base","base","2.6.0","released",FALSE
"backsolve","closure","function","TRUE","FALSE","(r, x, k = ncol(r), upper.tri = TRUE, transpose = FALSE) ","base","base","2.6.0","released",FALSE
"baseenv","builtin","function","TRUE","NA","() ","base","base","2.6.0","released",FALSE
"basename","closure","function","TRUE","FALSE","(path) ","base","base","2.6.0","released",FALSE
"besselI","closure","function","TRUE","FALSE","(x, nu, expon.scaled = FALSE) ","base","base","2.6.0","released",FALSE
"besselJ","closure","function","TRUE","FALSE","(x, nu) ","base","base","2.6.0","released",FALSE
"besselK","closure","function","TRUE","FALSE","(x, nu, expon.scaled = FALSE) ","base","base","2.6.0","released",FALSE
"besselY","closure","function","TRUE","FALSE","(x, nu) ","base","base","2.6.0","released",FALSE
"beta","closure","function","TRUE","FALSE","(a, b) ","base","base","2.6.0","released",FALSE
"bindingIsActive","closure","function","TRUE","FALSE","(sym, env) ","base","base","2.6.0","released",FALSE
"bindingIsLocked","closure","function","TRUE","FALSE","(sym, env) ","base","base","2.6.0","released",FALSE
"bindtextdomain","closure","function","TRUE","FALSE","(domain, dirname = NULL) ","base","base","2.6.0","released",FALSE
"body","closure","function","TRUE","FALSE","(fun = sys.function(sys.parent())) ","base","base","2.6.0","released",FALSE
"body<-","closure","function","TRUE","TRUE","(fun, envir = environment(fun), value) ","base","base","2.6.0","released",FALSE
"bquote","closure","function","TRUE","FALSE","(expr, where = parent.frame()) ","base","base","2.6.0","released",FALSE
"break","special","function","TRUE","NA","","base","base","2.6.0","released",FALSE
"browser","special","function","TRUE","NA","() ","base","base","2.6.0","released",FALSE
"builtins","closure","function","TRUE","FALSE","(internal = FALSE) ","base","base","2.6.0","released",FALSE
"by","closure","function","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","base","2.6.0","released",FALSE
"by.data.frame","closure","function","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","base","2.6.0","released",FALSE
"by.default","closure","function","TRUE","FALSE","(data, INDICES, FUN, ...) ","base","base","2.6.0","released",FALSE
"bzfile","closure","function","TRUE","FALSE","(description, open = """", encoding = getOption(""encoding"")) ","base","base","2.6.0","released",FALSE
"c","special","function","TRUE","NA","(..., recursive = FALSE) ","base","base","2.6.0","released",FALSE
"c.Date","closure","function","TRUE","FALSE","(..., recursive = FALSE) ","base","base","2.6.0","released",FALSE
"c.POSIXct","closure","function","TRUE","FALSE","(..., recursive = FALSE) ","base","base","2.6.0","released",FALSE
"c.POSIXlt","closure","function","TRUE","FALSE","(..., recursive = FALSE) ","base","base","2.6.0","released",FALSE
"c.noquote","closure","function","TRUE","FALSE","(..., recursive = FALSE) ","base","base","2.6.0","released",FALSE
"c.numeric_version","closure","function","TRUE","FALSE","(..., recursive = FALSE) ","base","base","2.6.0","released",FALSE
"call","special","function","TRUE","NA","(name, ...) ","base","base","2.6.0","released",FALSE
"callCC","closure","function","TRUE","FALSE","(fun) ","base","base","2.6.0","released",FALSE
"capabilities","closure","function","TRUE","FALSE","(what = NULL) ","base","base","2.6.0","released",FALSE
"casefold","closure","function","TRUE","FALSE","(x, upper = FALSE) ","base","base","2.6.0","released",FALSE
"cat","closure","function","TRUE","FALSE","(..., file = """", sep = "" "", fill = FALSE, labels = NULL,     append = FALSE) ","base","base","2.6.0","released",FALSE
"category","closure","function","TRUE","FALSE","(...) ","base","base","2.6.0","released",FALSE
"cbind","closure","function","TRUE","FALSE","(..., deparse.level = 1) ","base","base","2.6.0","released",FALSE
"cbind.data.frame","closure","function","TRUE","FALSE","(..., deparse.level = 1) ","base","base","2.6.0","released",FALSE
"ceiling","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"char.expand","closure","function","TRUE","FALSE","(input, target, nomatch = stop(""no match"")) ","base","base","2.6.0","released",FALSE
"charToRaw","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"character","closure","function","TRUE","FALSE","(length = 0) ","base","base","2.6.0","released",FALSE
"charmatch","closure","function","TRUE","FALSE","(x, table, nomatch = NA_integer_) ","base","base","2.6.0","released",FALSE
"chartr","closure","function","TRUE","FALSE","(old, new, x) ","base","base","2.6.0","released",FALSE
"check_tzones","closure","function","TRUE","FALSE","(...) ","base","base","2.6.0","released",FALSE
"chol","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"chol.default","closure","function","TRUE","FALSE","(x, pivot = FALSE, LINPACK = pivot, ...) ","base","base","2.6.0","released",FALSE
"chol2inv","closure","function","TRUE","FALSE","(x, size = NCOL(x), LINPACK = FALSE) ","base","base","2.6.0","released",FALSE
"choose","closure","function","TRUE","FALSE","(n, k) ","base","base","2.6.0","released",FALSE
"class","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"class<-","builtin","function","TRUE","NA","(x, value) ","base","base","2.6.0","released",FALSE
"close","closure","function","TRUE","FALSE","(con, ...) ","base","base","2.6.0","released",FALSE
"close.connection","closure","function","TRUE","FALSE","(con, type = ""rw"", ...) ","base","base","2.6.0","released",FALSE
"close.srcfile","closure","function","TRUE","FALSE","(con, ...) ","base","base","2.6.0","released",FALSE
"closeAllConnections","closure","function","TRUE","FALSE","() ","base","base","2.6.0","released",FALSE
"codes","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"codes.factor","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"codes.ordered","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"codes<-","closure","function","TRUE","FALSE","(x, ..., value) ","base","base","2.6.0","released",FALSE
"col","closure","function","TRUE","FALSE","(x, as.factor = FALSE) ","base","base","2.6.0","released",FALSE
"colMeans","closure","function","TRUE","FALSE","(x, na.rm = FALSE, dims = 1) ","base","base","2.6.0","released",FALSE
"colSums","closure","function","TRUE","FALSE","(x, na.rm = FALSE, dims = 1) ","base","base","2.6.0","released",FALSE
"colnames","closure","function","TRUE","FALSE","(x, do.NULL = TRUE, prefix = ""col"") ","base","base","2.6.0","released",FALSE
"colnames<-","closure","function","TRUE","FALSE","(x, value) ","base","base","2.6.0","released",FALSE
"commandArgs","closure","function","TRUE","FALSE","(trailingOnly = FALSE) ","base","base","2.6.0","released",FALSE
"comment","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"comment<-","closure","function","TRUE","FALSE","(x, value) ","base","base","2.6.0","released",FALSE
"complex","closure","function","TRUE","FALSE","(length.out = 0, real = numeric(), imaginary = numeric(),     modulus = 1, argument = 0) ","base","base","2.6.0","released",FALSE
"computeRestarts","closure","function","TRUE","FALSE","(cond = NULL) ","base","base","2.6.0","released",FALSE
"conditionCall","closure","function","TRUE","FALSE","(c) ","base","base","2.6.0","released",FALSE
"conditionCall.condition","closure","function","TRUE","FALSE","(c) ","base","base","2.6.0","released",FALSE
"conditionMessage","closure","function","TRUE","FALSE","(c) ","base","base","2.6.0","released",FALSE
"conditionMessage.condition","closure","function","TRUE","FALSE","(c) ","base","base","2.6.0","released",FALSE
"conflicts","closure","function","TRUE","FALSE","(where = search(), detail = FALSE) ","base","base","2.6.0","released",FALSE
"contributors","closure","function","TRUE","FALSE","() ","base","base","2.6.0","released",FALSE
"cos","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"cosh","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"crossprod","closure","function","TRUE","FALSE","(x, y = NULL) ","base","base","2.6.0","released",FALSE
"cummax","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"cummin","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"cumprod","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"cumsum","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"cut","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"cut.Date","closure","function","TRUE","FALSE","(x, breaks, labels = NULL, start.on.monday = TRUE, right = FALSE,     ...) ","base","base","2.6.0","released",FALSE
"cut.POSIXt","closure","function","TRUE","FALSE","(x, breaks, labels = NULL, start.on.monday = TRUE, right = FALSE,     ...) ","base","base","2.6.0","released",FALSE
"cut.default","closure","function","TRUE","FALSE","(x, breaks, labels = NULL, include.lowest = FALSE, right = TRUE,     dig.lab = 3, ordered_result = FALSE, ...) ","base","base","2.6.0","released",FALSE
"dQuote","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"data.class","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"data.frame","closure","function","TRUE","FALSE","(..., row.names = NULL, check.rows = FALSE, check.names = TRUE,     stringsAsFactors = default.stringsAsFactors()) ","base","base","2.6.0","released",FALSE
"data.matrix","closure","function","TRUE","FALSE","(frame, rownames.force = NA) ","base","base","2.6.0","released",FALSE
"date","closure","function","TRUE","FALSE","() ","base","base","2.6.0","released",FALSE
"debug","builtin","function","TRUE","NA","(fun) ","base","base","2.6.0","released",FALSE
"default.stringsAsFactors","closure","function","TRUE","FALSE","() ","base","base","2.6.0","released",FALSE
"delay","closure","function","TRUE","FALSE","(x, env = .GlobalEnv) ","base","base","2.6.0","released",FALSE
"delayedAssign","closure","function","TRUE","FALSE","(x, value, eval.env = parent.frame(1), assign.env = parent.frame(1)) ","base","base","2.6.0","released",FALSE
"deparse","closure","function","TRUE","FALSE","(expr, width.cutoff = 60, backtick = mode(expr) %in%     c(""call"", ""expression"", ""(""), control = c(""keepInteger"",     ""showAttributes"", ""keepNA"")) ","base","base","2.6.0","released",FALSE
"det","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"detach","closure","function","TRUE","FALSE","(name, pos = 2, version, unload = FALSE) ","base","base","2.6.0","released",FALSE
"determinant","closure","function","TRUE","FALSE","(x, logarithm = TRUE, ...) ","base","base","2.6.0","released",FALSE
"determinant.matrix","closure","function","TRUE","FALSE","(x, logarithm = TRUE, ...) ","base","base","2.6.0","released",FALSE
"dget","closure","function","TRUE","FALSE","(file) ","base","base","2.6.0","released",FALSE
"diag","closure","function","TRUE","FALSE","(x = 1, nrow, ncol = n) ","base","base","2.6.0","released",FALSE
"diag<-","closure","function","TRUE","FALSE","(x, value) ","base","base","2.6.0","released",FALSE
"diff","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.6.0","released",FALSE
"diff.Date","closure","function","TRUE","FALSE","(x, lag = 1, differences = 1, ...) ","base","base","2.6.0","released",FALSE
"diff.POSIXt","closure","function","TRUE","FALSE","(x, lag = 1, differences = 1, ...) ","base","base","2.6.0","released",FALSE
"diff.default","closure","function","TRUE","FALSE","(x, lag = 1, differences = 1, ...) ","base","base","2.6.0","released",FALSE
"difftime","closure","function","TRUE","FALSE","(time1, time2, tz = """", units = c(""auto"", ""secs"", ""mins"",     ""hours"", ""days"", ""weeks"")) ","base","base","2.6.0","released",FALSE
"digamma","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"dim","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"dim.data.frame","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"dim<-","builtin","function","TRUE","NA","(x, value) ","base","base","2.6.0","released",FALSE
"dimnames","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"dimnames.data.frame","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"dimnames<-","builtin","function","TRUE","NA","(x, value) ","base","base","2.6.0","released",FALSE
"dimnames<-.data.frame","closure","function","TRUE","FALSE","(x, value) ","base","base","2.6.0","released",FALSE
"dir","closure","function","TRUE","FALSE","(path = ""."", pattern = NULL, all.files = FALSE, full.names = FALSE,     recursive = FALSE) ","base","base","2.6.0","released",FALSE
"dir.create","closure","function","TRUE","FALSE","(path, showWarnings = TRUE, recursive = FALSE) ","base","base","2.6.0","released",FALSE
"dirname","closure","function","TRUE","FALSE","(path) ","base","base","2.6.0","released",FALSE
"do.call","closure","function","TRUE","FALSE","(what, args, quote = FALSE, envir = parent.frame()) ","base","base","2.6.0","released",FALSE
"double","closure","function","TRUE","FALSE","(length = 0) ","base","base","2.6.0","released",FALSE
"dput","closure","function","TRUE","FALSE","(x, file = """", control = c(""keepNA"", ""keepInteger"",     ""showAttributes"")) ","base","base","2.6.0","released",FALSE
"drop","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"dump","closure","function","TRUE","FALSE","(list, file = ""dumpdata.R"", append = FALSE, control = ""all"",     envir = parent.frame(), evaluate = TRUE) ","base","base","2.6.0","released",FALSE
"duplicated","closure","function","TRUE","FALSE","(x, incomparables = FALSE, ...) ","base","base","2.6.0","released",FALSE
"duplicated.POSIXlt","closure","function","TRUE","FALSE","(x, incomparables = FALSE, ...) ","base","base","2.6.0","released",FALSE
"duplicated.array","closure","function","TRUE","FALSE","(x, incomparables = FALSE, MARGIN = 1, fromLast = FALSE,     ...) ","base","base","2.6.0","released",FALSE
"duplicated.data.frame","closure","function","TRUE","FALSE","(x, incomparables = FALSE, fromLast = FALSE, ...) ","base","base","2.6.0","released",FALSE
"duplicated.default","closure","function","TRUE","FALSE","(x, incomparables = FALSE, fromLast = FALSE, ...) ","base","base","2.6.0","released",FALSE
"duplicated.matrix","closure","function","TRUE","FALSE","(x, incomparables = FALSE, MARGIN = 1, fromLast = FALSE,     ...) ","base","base","2.6.0","released",FALSE
"dyn.load","closure","function","TRUE","FALSE","(x, local = TRUE, now = TRUE) ","base","base","2.6.0","released",FALSE
"dyn.unload","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"eapply","closure","function","TRUE","FALSE","(env, FUN, ..., all.names = FALSE) ","base","base","2.6.0","released",FALSE
"eigen","closure","function","TRUE","FALSE","(x, symmetric, only.values = FALSE, EISPACK = FALSE) ","base","base","2.6.0","released",FALSE
"emptyenv","builtin","function","TRUE","NA","() ","base","base","2.6.0","released",FALSE
"encodeString","closure","function","TRUE","FALSE","(x, width = 0, quote = """", na.encode = TRUE, justify = c(""left"",     ""right"", ""centre"", ""none"")) ","base","base","2.6.0","released",FALSE
"env.profile","closure","function","TRUE","FALSE","(env) ","base","base","2.6.0","released",FALSE
"environment","closure","function","TRUE","FALSE","(fun = NULL) ","base","base","2.6.0","released",FALSE
"environment<-","builtin","function","TRUE","NA","(fun, value) ","base","base","2.6.0","released",FALSE
"environmentIsLocked","closure","function","TRUE","FALSE","(env) ","base","base","2.6.0","released",FALSE
"environmentName","closure","function","TRUE","FALSE","(env) ","base","base","2.6.0","released",FALSE
"eval","closure","function","TRUE","FALSE","(expr, envir = parent.frame(), enclos = if (is.list(envir) ||     is.pairlist(envir)) parent.frame() else baseenv()) ","base","base","2.6.0","released",FALSE
"eval.parent","closure","function","TRUE","FALSE","(expr, n = 1) ","base","base","2.6.0","released",FALSE
"evalq","closure","function","TRUE","FALSE","(expr, envir, enclos) ","base","base","2.6.0","released",FALSE
"exists","closure","function","TRUE","FALSE","(x, where = -1, envir = if (missing(frame)) as.environment(where) else sys.frame(frame),     frame, mode = ""any"", inherits = TRUE) ","base","base","2.6.0","released",FALSE
"exp","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"expand.grid","closure","function","TRUE","FALSE","(..., KEEP.OUT.ATTRS = TRUE) ","base","base","2.6.0","released",FALSE
"expm1","builtin","function","TRUE","NA","(x) ","base","base","2.6.0","released",FALSE
"expression","special","function","TRUE","NA","(...) ","base","base","2.6.0","released",FALSE
"factor","closure","function","TRUE","FALSE","(x = character(), levels = sort(unique.default(x), na.last = TRUE),     labels = levels, exclude = NA, ordered = is.ordered(x)) ","base","base","2.6.0","released",FALSE
"factorial","closure","function","TRUE","FALSE","(x) ","base","base","2.6.0","released",FALSE
"fifo","closure","function","TRUE","FALSE","(description, open = """", blocking = FALSE, encoding = getOption(""encoding"")) ","base","base","2.6.0","released",FALSE
"file","closure","function","TRUE","FALSE","(description = """", open = """", blocking = TRUE, encoding = getOption(""encoding"")) ","base","base","2.6.0","released",FALSE
"file.access","closure","function","TRUE","FALSE","(names, mode = 0) ","base","base","2.6.0","released",FALSE
"file.append","closure","function","TRUE","FALSE","(file1, file2) ","base","base","2.6.0","released",FALSE
"file.choose","closure","function","TRUE","FALSE","(new = FALSE) ","base","base","2.6.0","released",FALSE
"file.copy","closure","function","TRUE","FALSE","(from, to, overwrite = FALSE) ","base","base","2.6.0","released",FALSE
"file.create","closure","function","TRUE","FALSE","(...) ","base","base","2.6.0","released",FALSE
"file.exists","closure","function","TRUE","FALSE","(...) ","base","base","2.6.0","released",FALSE
"file.info","closure","function","TRUE","FALSE","(...) ","base","base","2.6.0","released",FALSE
"file.path","closure","function","TRUE","FALSE","(..., fsep = .Platform$file.sep) ","base","base","2.6.0","released",FALSE
"file.remove","closure","function","TRUE","FALSE","(...) ","base","base","2.6.0","released",FALSE
"file.rename","closure","function","TRUE","FALSE","(from, to) ","base","base","2.6.0","released",FALSE
"file.show","closure","function","TRUE","FALSE","(..., header = rep("""", nfiles), title = ""R Information"",     delete.file = FALSE, pager = getOption(""pager""), encoding = """") ","base","base","2.6.0","released",FALSE
