"name","type","class","exported","S4generic","args","package","priority","Rversion"
"cat","closure","","TRUE","FALSE","(..., file = """", sep = "" "", fill = FALSE, labels = NULL,     append = FALSE) ","base","NA","1.2.1"
"category","closure","","TRUE","FALSE","(...) ","base","NA","1.2.1"
"cbind","closure","","TRUE","FALSE","(..., deparse.level = 1) ","base","NA","1.2.1"
"cbind.data.frame","closure","","TRUE","FALSE","(..., deparse.level = 1) ","base","NA","1.2.1"
"ceiling","builtin","","TRUE","NA","","base","NA","1.2.1"
"char.expand","closure","","TRUE","FALSE","(input, target, nomatch = stop(""no match"")) ","base","NA","1.2.1"
"character","closure","","TRUE","FALSE","(length = 0) ","base","NA","1.2.1"
"charmatch","closure","","TRUE","FALSE","(x, table, nomatch = NA) ","base","NA","1.2.1"
"chartr","closure","","TRUE","FALSE","(old, new, x) ","base","NA","1.2.1"
"check.options","closure","","TRUE","FALSE","(new, name.opt, reset = FALSE, assign.opt = FALSE, envir = .GlobalEnv,     check.attributes = c(""mode"", ""length""), override.check = FALSE) ","base","NA","1.2.1"
"chol","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"chol2inv","closure","","TRUE","FALSE","(x, size = ncol(x)) ","base","NA","1.2.1"
"choose","closure","","TRUE","FALSE","(n, k) ","base","NA","1.2.1"
"chull","closure","","TRUE","FALSE","(x, y = NULL) ","base","NA","1.2.1"
"class","builtin","","TRUE","NA","","base","NA","1.2.1"
"class<-","builtin","","TRUE","NA","","base","NA","1.2.1"
"close","closure","","TRUE","FALSE","(con, ...) ","base","NA","1.2.1"
"close.connection","closure","","TRUE","FALSE","(con, type = ""rw"") ","base","NA","1.2.1"
"close.screen","closure","","TRUE","FALSE","(n, all.screens = FALSE) ","base","NA","1.2.1"
"close.socket","closure","","TRUE","FALSE","(socket) ","base","NA","1.2.1"
"closeAllConnections","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"cm","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"cm.colors","closure","","TRUE","FALSE","(n) ","base","NA","1.2.1"
"co.intervals","closure","","TRUE","FALSE","(x, number = 6, overlap = 0.5) ","base","NA","1.2.1"
"codes","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"codes.factor","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"codes.ordered","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"codes<-","closure","","TRUE","FALSE","(x, value, ...) ","base","NA","1.2.1"
"codoc","closure","","TRUE","FALSE","(dir, use.values = FALSE, use.positions = TRUE, ignore.generic.functions = FALSE,     keep.tempfiles = FALSE, verbose = getOption(""verbose"")) ","base","NA","1.2.1"
"coef","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"coef.aov","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"coef.default","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"coef.glm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"coef.listof","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"coef.lm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"coefficients","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"col","closure","","TRUE","FALSE","(x, as.factor = FALSE) ","base","NA","1.2.1"
"colnames","closure","","TRUE","FALSE","(x, do.NULL = TRUE, prefix = ""col"") ","base","NA","1.2.1"
"colnames<-","closure","","TRUE","FALSE","(x, value) ","base","NA","1.2.1"
"colors","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"colours","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"commandArgs","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"comment","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"comment<-","closure","","TRUE","FALSE","(x, value) ","base","NA","1.2.1"
"complete.cases","closure","","TRUE","FALSE","(...) ","base","NA","1.2.1"
"complex","closure","","TRUE","FALSE","(length.out = 0, real = numeric(), imaginary = numeric(),     modulus = 1, argument = 0) ","base","NA","1.2.1"
"conflicts","closure","","TRUE","FALSE","(where = search(), detail = FALSE) ","base","NA","1.2.1"
"contour","closure","","TRUE","FALSE","(x = seq(0, 1, len = nrow(z)), y = seq(0, 1, len = ncol(z)),     z, nlevels = 10, levels = pretty(zlim, nlevels), labels = NULL,     xlim = range(x, finite = TRUE), ylim = range(y, finite = TRUE),     zlim = range(z, finite = TRUE), labcex = 0.6, drawlabels = TRUE,     method = ""flattest"", vfont = c(""sans serif"", ""plain""), axes = TRUE,     frame.plot = axes, col = par(""fg""), lty = par(""lty""), lwd = par(""lwd""),     add = FALSE, ...) ","base","NA","1.2.1"
"contr.helmert","closure","","TRUE","FALSE","(n, contrasts = TRUE) ","base","NA","1.2.1"
"contr.poly","closure","","TRUE","FALSE","(n, contrasts = TRUE) ","base","NA","1.2.1"
"contr.sum","closure","","TRUE","FALSE","(n, contrasts = TRUE) ","base","NA","1.2.1"
"contr.treatment","closure","","TRUE","FALSE","(n, base = 1, contrasts = TRUE) ","base","NA","1.2.1"
"contrasts","closure","","TRUE","FALSE","(x, contrasts = TRUE) ","base","NA","1.2.1"
"contrasts<-","closure","","TRUE","FALSE","(x, how.many, value) ","base","NA","1.2.1"
"contrib.url","closure","","TRUE","FALSE","(CRAN) ","base","NA","1.2.1"
"contributors","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"convolve","closure","","TRUE","FALSE","(x, y, conj = TRUE, type = c(""circular"", ""open"", ""filter"")) ","base","NA","1.2.1"
"cooks.distance","closure","","TRUE","FALSE","(lm.obj, infl = lm.influence(lm.obj), res = weighted.residuals(lm.obj),     sd = sqrt(deviance(lm.obj)/df.residual(lm.obj))) ","base","NA","1.2.1"
"coplot","closure","","TRUE","FALSE","(formula, data, given.values, panel = points, rows,     columns, show.given = TRUE, col = par(""fg""), pch = par(""pch""),     xlab = c(x.name, paste(""Given :"", a.name)), ylab = c(y.name,         paste(""Given :"", b.name)), subscripts = FALSE, number = 6,     overlap = 0.5, xlim, ylim, ...) ","base","NA","1.2.1"
"cor","closure","","TRUE","FALSE","(x, y = NULL, use = ""all.obs"") ","base","NA","1.2.1"
"cos","builtin","","TRUE","NA","","base","NA","1.2.1"
"cosh","builtin","","TRUE","NA","","base","NA","1.2.1"
"count.fields","closure","","TRUE","FALSE","(file, sep = """", quote = ""\""'"", skip = 0, blank.lines.skip = TRUE) ","base","NA","1.2.1"
"cov","closure","","TRUE","FALSE","(x, y = NULL, use = ""all.obs"") ","base","NA","1.2.1"
"cov.wt","closure","","TRUE","FALSE","(x, wt = rep(1/nrow(x), nrow(x)), cor = FALSE, center = TRUE) ","base","NA","1.2.1"
"covratio","closure","","TRUE","FALSE","(lm.obj, infl = lm.influence(lm.obj), res = weighted.residuals(lm.obj)) ","base","NA","1.2.1"
"crossprod","closure","","TRUE","FALSE","(x, y = x) ","base","NA","1.2.1"
"cummax","builtin","","TRUE","NA","","base","NA","1.2.1"
"cummin","builtin","","TRUE","NA","","base","NA","1.2.1"
"cumprod","builtin","","TRUE","NA","","base","NA","1.2.1"
"cumsum","builtin","","TRUE","NA","","base","NA","1.2.1"
"curve","closure","","TRUE","FALSE","(expr, from, to, n = 101, add = FALSE, type = ""l"", ylab = NULL,     log = NULL, xlim = NULL, ...) ","base","NA","1.2.1"
"cut","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"cut.default","closure","","TRUE","FALSE","(x, breaks, labels = NULL, include.lowest = FALSE, right = TRUE,     dig.lab = 3) ","base","NA","1.2.1"
"cycle","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"cycle.default","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"cycle.ts","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"data","closure","","TRUE","FALSE","(..., list = character(0), package = .packages(), lib.loc = .lib.loc,     verbose = getOption(""verbose"")) ","base","NA","1.2.1"
"data.class","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"data.entry","closure","","TRUE","FALSE","(..., Modes = NULL, Names = NULL) ","base","NA","1.2.1"
"data.frame","closure","","TRUE","FALSE","(..., row.names = NULL, check.rows = FALSE, check.names = TRUE) ","base","NA","1.2.1"
"data.matrix","closure","","TRUE","FALSE","(frame) ","base","NA","1.2.1"
"dataentry","closure","","TRUE","FALSE","(data, modes) ","base","NA","1.2.1"
"date","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"dbeta","closure","","TRUE","FALSE","(x, shape1, shape2, ncp = 0, log = FALSE) ","base","NA","1.2.1"
"dbinom","closure","","TRUE","FALSE","(x, size, prob, log = FALSE) ","base","NA","1.2.1"
"dcauchy","closure","","TRUE","FALSE","(x, location = 0, scale = 1, log = FALSE) ","base","NA","1.2.1"
"dchisq","closure","","TRUE","FALSE","(x, df, ncp = 0, log = FALSE) ","base","NA","1.2.1"
"de","closure","","TRUE","FALSE","(..., Modes = list(), Names = NULL) ","base","NA","1.2.1"
"de.ncols","closure","","TRUE","FALSE","(inlist) ","base","NA","1.2.1"
"de.restore","closure","","TRUE","FALSE","(inlist, ncols, coltypes, argnames, args) ","base","NA","1.2.1"
"de.setup","closure","","TRUE","FALSE","(ilist, list.names, incols) ","base","NA","1.2.1"
"debug","builtin","","TRUE","NA","","base","NA","1.2.1"
"debugger","closure","","TRUE","FALSE","(dump = last.dump) ","base","NA","1.2.1"
"delay","closure","","TRUE","FALSE","(x, env = .GlobalEnv) ","base","NA","1.2.1"
"delete.response","closure","","TRUE","FALSE","(termobj) ","base","NA","1.2.1"
"deltat","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"deltat.default","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"demo","closure","","TRUE","FALSE","(topic, device = getOption(""device"")) ","base","NA","1.2.1"
"density","closure","","TRUE","FALSE","(x, bw, adjust = 1, kernel = c(""gaussian"", ""epanechnikov"",     ""rectangular"", ""triangular"", ""biweight"", ""cosine"", ""optcosine""),     window = kernel, width, give.Rkern = FALSE, n = 512, from,     to, cut = 3, na.rm = FALSE) ","base","NA","1.2.1"
"deparse","closure","","TRUE","FALSE","(expr, width.cutoff = 60) ","base","NA","1.2.1"
"deriv","closure","","TRUE","FALSE","(expr, ...) ","base","NA","1.2.1"
"deriv.default","closure","","TRUE","FALSE","(expr, namevec, function.arg = NULL, tag = "".expr"") ","base","NA","1.2.1"
"deriv.formula","closure","","TRUE","FALSE","(expr, namevec, function.arg = NULL, tag = "".expr"") ","base","NA","1.2.1"
"det","closure","","TRUE","FALSE","(x, method = c(""qr"", ""eigenvalues"")) ","base","NA","1.2.1"
"detach","closure","","TRUE","FALSE","(name, pos = 2) ","base","NA","1.2.1"
"dev.control","closure","","TRUE","FALSE","(displaylist) ","base","NA","1.2.1"
"dev.copy","closure","","TRUE","FALSE","(device, ..., which = dev.next()) ","base","NA","1.2.1"
"dev.copy2eps","closure","","TRUE","FALSE","(...) ","base","NA","1.2.1"
"dev.cur","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"dev.list","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"dev.next","closure","","TRUE","FALSE","(which = dev.cur()) ","base","NA","1.2.1"
"dev.off","closure","","TRUE","FALSE","(which = dev.cur()) ","base","NA","1.2.1"
"dev.prev","closure","","TRUE","FALSE","(which = dev.cur()) ","base","NA","1.2.1"
"dev.print","closure","","TRUE","FALSE","(device = postscript, ...) ","base","NA","1.2.1"
"dev.set","closure","","TRUE","FALSE","(which = dev.next()) ","base","NA","1.2.1"
"dev2bitmap","closure","","TRUE","FALSE","(file, type = ""png256"", height = 6, width = 6, res = 72,     pointsize, ...) ","base","NA","1.2.1"
"deviance","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"deviance.default","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"deviance.glm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"deviance.lm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"deviance.mlm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"dexp","closure","","TRUE","FALSE","(x, rate = 1, log = FALSE) ","base","NA","1.2.1"
"df","closure","","TRUE","FALSE","(x, df1, df2, log = FALSE) ","base","NA","1.2.1"
"df.residual","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"df.residual.lm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"dfbetas","closure","","TRUE","FALSE","(lm.obj, infl = lm.influence(lm.obj)) ","base","NA","1.2.1"
"dffits","closure","","TRUE","FALSE","(lm.obj, infl = lm.influence(lm.obj), res = weighted.residuals(lm.obj)) ","base","NA","1.2.1"
"dgamma","closure","","TRUE","FALSE","(x, shape, scale = 1, log = FALSE) ","base","NA","1.2.1"
"dgeom","closure","","TRUE","FALSE","(x, prob, log = FALSE) ","base","NA","1.2.1"
"dget","closure","","TRUE","FALSE","(file) ","base","NA","1.2.1"
"dhyper","closure","","TRUE","FALSE","(x, m, n, k, log = FALSE) ","base","NA","1.2.1"
"diag","closure","","TRUE","FALSE","(x = 1, nrow, ncol = n) ","base","NA","1.2.1"
"diag<-","closure","","TRUE","FALSE","(x, value) ","base","NA","1.2.1"
"diff","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"diff.default","closure","","TRUE","FALSE","(x, lag = 1, differences = 1, ...) ","base","NA","1.2.1"
"digamma","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"dim","special","","TRUE","NA","","base","NA","1.2.1"
"dim.data.frame","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"dim<-","special","","TRUE","NA","","base","NA","1.2.1"
"dimnames","special","","TRUE","NA","","base","NA","1.2.1"
"dimnames.data.frame","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"dimnames<-","special","","TRUE","NA","","base","NA","1.2.1"
"dimnames<-.data.frame","closure","","TRUE","FALSE","(x, value) ","base","NA","1.2.1"
"dir","closure","","TRUE","FALSE","(path = ""."", pattern = NULL, all.files = FALSE, full.names = FALSE) ","base","NA","1.2.1"
"dir.create","closure","","TRUE","FALSE","(path) ","base","NA","1.2.1"
"dirname","closure","","TRUE","FALSE","(path) ","base","NA","1.2.1"
"dlnorm","closure","","TRUE","FALSE","(x, meanlog = 0, sdlog = 1, log = FALSE) ","base","NA","1.2.1"
"dlogis","closure","","TRUE","FALSE","(x, location = 0, scale = 1, log = FALSE) ","base","NA","1.2.1"
"dnbinom","closure","","TRUE","FALSE","(x, size, prob, log = FALSE) ","base","NA","1.2.1"
"dnorm","closure","","TRUE","FALSE","(x, mean = 0, sd = 1, log = FALSE) ","base","NA","1.2.1"
"do.call","closure","","TRUE","FALSE","(what, args) ","base","NA","1.2.1"
"dotplot","closure","","TRUE","FALSE","(x, labels = NULL, groups = NULL, gdata = NULL, cex = par(""cex""),     pch = 21, gpch = 21, bg = par(""bg""), color = par(""fg""), gcolor = par(""fg""),     lcolor = ""gray"", main = NULL, xlab = NULL, ylab = NULL, ...) ","base","NA","1.2.1"
"double","closure","","TRUE","FALSE","(length = 0) ","base","NA","1.2.1"
"download.file","closure","","TRUE","FALSE","(url, destfile, method = ""auto"", quiet = FALSE) ","base","NA","1.2.1"
"download.packages","closure","","TRUE","FALSE","(pkgs, destdir, available = NULL, CRAN = getOption(""CRAN""),     contriburl = contrib.url(CRAN), method = ""auto"") ","base","NA","1.2.1"
"dpois","closure","","TRUE","FALSE","(x, lambda, log = FALSE) ","base","NA","1.2.1"
"dput","closure","","TRUE","FALSE","(x, file = """") ","base","NA","1.2.1"
"drop","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"drop.scope","closure","","TRUE","FALSE","(terms1, terms2) ","base","NA","1.2.1"
"drop.terms","closure","","TRUE","FALSE","(termobj, dropx = NULL, keep.response = FALSE) ","base","NA","1.2.1"
"drop1","closure","","TRUE","FALSE","(object, scope, ...) ","base","NA","1.2.1"
"drop1.default","closure","","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq""),     k = 2, trace = FALSE, ...) ","base","NA","1.2.1"
"drop1.glm","closure","","TRUE","FALSE","(object, scope, scale = 0, test = c(""none"", ""Chisq"",     ""F""), k = 2, ...) ","base","NA","1.2.1"
"drop1.lm","closure","","TRUE","FALSE","(object, scope, scale = 0, all.cols = TRUE, test = c(""none"",     ""Chisq"", ""F""), k = 2, ...) ","base","NA","1.2.1"
"drop1.mlm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"dsignrank","closure","","TRUE","FALSE","(x, n, log = FALSE) ","base","NA","1.2.1"
"dt","closure","","TRUE","FALSE","(x, df, log = FALSE) ","base","NA","1.2.1"
"dummy.coef","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"dummy.coef.aovlist","closure","","TRUE","FALSE","(object, use.na = FALSE) ","base","NA","1.2.1"
"dummy.coef.lm","closure","","TRUE","FALSE","(object, use.na = FALSE) ","base","NA","1.2.1"
"dump","closure","","TRUE","FALSE","(list, file = ""dumpdata.R"", append = FALSE) ","base","NA","1.2.1"
"dump.frames","closure","","TRUE","FALSE","(dumpto = ""last.dump"", to.file = FALSE) ","base","NA","1.2.1"
"dunif","closure","","TRUE","FALSE","(x, min = 0, max = 1, log = FALSE) ","base","NA","1.2.1"
"duplicated","closure","","TRUE","FALSE","(x, incomparables = FALSE) ","base","NA","1.2.1"
"dweibull","closure","","TRUE","FALSE","(x, shape, scale = 1, log = FALSE) ","base","NA","1.2.1"
"dwilcox","closure","","TRUE","FALSE","(x, m, n, log = FALSE) ","base","NA","1.2.1"
"dyn.load","closure","","TRUE","FALSE","(x, local = TRUE, now = TRUE) ","base","NA","1.2.1"
"dyn.unload","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"edit","closure","","TRUE","FALSE","(name, ...) ","base","NA","1.2.1"
"edit.data.frame","closure","","TRUE","FALSE","(name, factor.mode = c(""character"", ""numeric""), edit.row.names = any(row.names(name) !=     1:nrow(name)), ...) ","base","NA","1.2.1"
"edit.default","closure","","TRUE","FALSE","(name = NULL, file = """", editor = getOption(""editor""),     ...) ","base","NA","1.2.1"
"edit.matrix","closure","","TRUE","FALSE","(name, edit.row.names = any(rownames(name) != 1:nrow(name)),     ...) ","base","NA","1.2.1"
"eff.aovlist","closure","","TRUE","FALSE","(aovlist) ","base","NA","1.2.1"
"effects","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"effects.glm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"effects.lm","closure","","TRUE","FALSE","(object, set.sign = FALSE) ","base","NA","1.2.1"
"eigen","closure","","TRUE","FALSE","(x, symmetric, only.values = FALSE) ","base","NA","1.2.1"
"emacs","closure","","TRUE","FALSE","(name = NULL, file = """") ","base","NA","1.2.1"
"end","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"end.default","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"environment","closure","","TRUE","FALSE","(fun = NULL) ","base","NA","1.2.1"
"environment<-","builtin","","TRUE","NA","","base","NA","1.2.1"
"erase.screen","closure","","TRUE","FALSE","(n = .split.cur.screen) ","base","NA","1.2.1"
"eval","closure","","TRUE","FALSE","(expr, envir = parent.frame(), enclos = if (is.list(envir) ||     is.pairlist(envir)) parent.frame()) ","base","NA","1.2.1"
"eval.parent","closure","","TRUE","FALSE","(expr, n = 1) ","base","NA","1.2.1"
"evalq","closure","","TRUE","FALSE","(expr, envir, enclos) ","base","NA","1.2.1"
"example","closure","","TRUE","FALSE","(topic, package = .packages(), lib.loc = .lib.loc, echo = TRUE,     verbose = getOption(""verbose""), prompt.echo = paste(abbreviate(topic,         6), ""> "", sep = """")) ","base","NA","1.2.1"
"exists","closure","","TRUE","FALSE","(x, where = -1, envir = pos.to.env(where), frame, mode = ""any"",     inherits = TRUE) ","base","NA","1.2.1"
"exp","builtin","","TRUE","NA","","base","NA","1.2.1"
"expand.grid","closure","","TRUE","FALSE","(...) ","base","NA","1.2.1"
"expand.model.frame","closure","","TRUE","FALSE","(model, extras, enclos = parent.frame(), na.expand = FALSE) ","base","NA","1.2.1"
"expression","special","","TRUE","NA","","base","NA","1.2.1"
"extractAIC","closure","","TRUE","FALSE","(fit, scale, k = 2, ...) ","base","NA","1.2.1"
"extractAIC.aov","closure","","TRUE","FALSE","(fit, scale = 0, k = 2, ...) ","base","NA","1.2.1"
"extractAIC.coxph","closure","","TRUE","FALSE","(fit, scale, k = 2, ...) ","base","NA","1.2.1"
"extractAIC.glm","closure","","TRUE","FALSE","(fit, scale = 0, k = 2, ...) ","base","NA","1.2.1"
"extractAIC.lm","closure","","TRUE","FALSE","(fit, scale = 0, k = 2, ...) ","base","NA","1.2.1"
"extractAIC.negbin","closure","","TRUE","FALSE","(fit, scale, k = 2, ...) ","base","NA","1.2.1"
"extractAIC.survreg","closure","","TRUE","FALSE","(fit, scale, k = 2, ...) ","base","NA","1.2.1"
"factor","closure","","TRUE","FALSE","(x, levels = sort(unique(x), na.last = TRUE), labels = levels,     exclude = NA, ordered = is.ordered(x)) ","base","NA","1.2.1"
"factor.scope","closure","","TRUE","FALSE","(factor, scope) ","base","NA","1.2.1"
"family","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"family.glm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"family.lm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"fft","closure","","TRUE","FALSE","(z, inverse = FALSE) ","base","NA","1.2.1"
"file","closure","","TRUE","FALSE","(description, open = """", blocking = TRUE) ","base","NA","1.2.1"
"file.access","closure","","TRUE","FALSE","(names, mode = 0) ","base","NA","1.2.1"
"file.append","closure","","TRUE","FALSE","(file1, file2) ","base","NA","1.2.1"
"file.choose","closure","","TRUE","FALSE","(new = FALSE) ","base","NA","1.2.1"
"file.copy","closure","","TRUE","FALSE","(from, to, overwrite = FALSE) ","base","NA","1.2.1"
"file.create","closure","","TRUE","FALSE","(...) ","base","NA","1.2.1"
"file.exists","closure","","TRUE","FALSE","(...) ","base","NA","1.2.1"
"file.info","closure","","TRUE","FALSE","(...) ","base","NA","1.2.1"
"file.path","closure","","TRUE","FALSE","(..., fsep = .Platform$file.sep) ","base","NA","1.2.1"
"file.remove","closure","","TRUE","FALSE","(...) ","base","NA","1.2.1"
"file.show","closure","","TRUE","FALSE","(..., header = rep("""", nfiles), title = ""R Information"",     delete.file = FALSE, pager = getOption(""pager"")) ","base","NA","1.2.1"
"filled.contour","closure","","TRUE","FALSE","(x = seq(0, 1, len = nrow(z)), y = seq(0, 1, len = ncol(z)),     z, xlim = range(x, finite = TRUE), ylim = range(y, finite = TRUE),     zlim = range(z, finite = TRUE), levels = pretty(zlim, nlevels),     nlevels = 20, color.palette = cm.colors, col = color.palette(length(levels) -         1), plot.title, plot.axes, key.title, key.axes, asp = NA,     xaxs = ""i"", yaxs = ""i"", las = 1, axes = TRUE, ...) ","base","NA","1.2.1"
"find","closure","","TRUE","FALSE","(what, mode = ""any"", numeric. = FALSE, simple.words = TRUE) ","base","NA","1.2.1"
"fitted","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"fitted.default","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"fitted.glm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"fitted.lm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"fitted.values","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"fivenum","closure","","TRUE","FALSE","(x, na.rm = TRUE) ","base","NA","1.2.1"
"fix","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"floor","builtin","","TRUE","NA","","base","NA","1.2.1"
"for","special","","TRUE","NA","","base","NA","1.2.1"
"formals","closure","","TRUE","FALSE","(fun = sys.function(sys.parent())) ","base","NA","1.2.1"
"formals<-","closure","","TRUE","FALSE","(f, value, envir = parent.frame()) ","base","NA","1.2.1"
"format","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"format.AsIs","closure","","TRUE","FALSE","(x, width = 12, ...) ","base","NA","1.2.1"
"format.POSIXct","closure","","TRUE","FALSE","(x, format = """", tz = """", usetz = FALSE, ...) ","base","NA","1.2.1"
"format.POSIXlt","closure","","TRUE","FALSE","(x, format = """", usetz = FALSE, ...) ","base","NA","1.2.1"
"format.char","closure","","TRUE","FALSE","(x, width = NULL, flag = ""-"") ","base","NA","1.2.1"
"format.data.frame","closure","","TRUE","FALSE","(x, ..., justify = ""none"") ","base","NA","1.2.1"
"format.default","closure","","TRUE","FALSE","(x, trim = FALSE, digits = NULL, justify = c(""left"",     ""right"", ""none"")) ","base","NA","1.2.1"
"format.factor","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"format.info","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"format.octmode","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"format.pval","closure","","TRUE","FALSE","(pv, digits = max(1, getOption(""digits"") - 2), eps = .Machine$double.eps,     na.form = ""NA"") ","base","NA","1.2.1"
"formatC","closure","","TRUE","FALSE","(x, digits = NULL, width = NULL, format = NULL, flag = """",     mode = NULL) ","base","NA","1.2.1"
"formula","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"formula.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"formula.default","closure","","TRUE","FALSE","(x, env = parent.frame(), ...) ","base","NA","1.2.1"
"formula.formula","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"formula.lm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.2.1"
"formula.terms","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"forwardsolve","closure","","TRUE","FALSE","(l, x, k = ncol(l), upper.tri = FALSE, transpose = FALSE) ","base","NA","1.2.1"
"fourfoldplot","closure","","TRUE","FALSE","(x, color = c(""red"", ""blue""), conf.level = 0.95, std = c(""margins"",     ""ind.max"", ""all.max""), margin = c(1, 2), space = 0.2, main = NULL,     mfrow = NULL, mfcol = NULL) ","base","NA","1.2.1"
"frame","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"frequency","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"frequency.default","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"ftable","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.2.1"
"ftable.default","closure","","TRUE","FALSE","(..., exclude = c(NA, NaN), row.vars = NULL, col.vars = NULL) ","base","NA","1.2.1"
"ftable.formula","closure","","TRUE","FALSE","(formula, data = NULL, subset, na.action, ...) ","base","NA","1.2.1"
"function","special","","TRUE","NA","","base","NA","1.2.1"
"gamma","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"gammaCody","closure","","TRUE","FALSE","(x) ","base","NA","1.2.1"
"gaussian","closure","","TRUE","FALSE","(link = ""identity"") ","base","NA","1.2.1"
"gc","closure","","TRUE","FALSE","(verbose = getOption(""verbose"")) ","base","NA","1.2.1"
"gc.time","builtin","","TRUE","NA","","base","NA","1.2.1"
"gcinfo","closure","","TRUE","FALSE","(verbose) ","base","NA","1.2.1"
"gctorture","closure","","TRUE","FALSE","(on = TRUE) ","base","NA","1.2.1"
"get","closure","","TRUE","FALSE","(x, pos = -1, envir = pos.to.env(pos), mode = ""any"",     inherits = TRUE) ","base","NA","1.2.1"
"getAllConnections","closure","","TRUE","FALSE","() ","base","NA","1.2.1"
"getConnection","closure","","TRUE","FALSE","(what) ","base","NA","1.2.1"
