"name","type","class","exported","S4generic","args","package","priority","Rversion"
"edit.matrix","closure","function","TRUE","FALSE","(name, edit.row.names = any(rownames(name) != 1:nrow(name)),     ...) ","base","base","1.7.1"
"eff.aovlist","closure","function","TRUE","FALSE","(aovlist) ","base","base","1.7.1"
"effects","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"effects.glm","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"effects.lm","closure","function","TRUE","FALSE","(object, set.sign = FALSE, ...) ","base","base","1.7.1"
"eigen","closure","function","TRUE","FALSE","(x, symmetric, only.values = FALSE, EISPACK = FALSE) ","base","base","1.7.1"
"emacs","closure","function","TRUE","FALSE","(name = NULL, file = """") ","base","base","1.7.1"
"end","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"end.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"environment","closure","function","TRUE","FALSE","(fun = NULL) ","base","base","1.7.1"
"environment<-","builtin","function","TRUE","NA","","base","base","1.7.1"
"environmentIsLocked","closure","function","TRUE","FALSE","(env) ","base","base","1.7.1"
"erase.screen","closure","function","TRUE","FALSE","(n = .split.cur.screen) ","base","base","1.7.1"
"eval","closure","function","TRUE","FALSE","(expr, envir = parent.frame(), enclos = if (is.list(envir) ||     is.pairlist(envir)) parent.frame()) ","base","base","1.7.1"
"eval.parent","closure","function","TRUE","FALSE","(expr, n = 1) ","base","base","1.7.1"
"evalq","closure","function","TRUE","FALSE","(expr, envir, enclos) ","base","base","1.7.1"
"example","closure","function","TRUE","FALSE","(topic, package = .packages(), lib.loc = NULL, local = FALSE,     echo = TRUE, verbose = getOption(""verbose""), prompt.echo = paste(abbreviate(topic,         6), ""> "", sep = """")) ","base","base","1.7.1"
"exists","closure","function","TRUE","FALSE","(x, where = -1, envir = if (missing(frame)) as.environment(where) else sys.frame(frame),     frame, mode = ""any"", inherits = TRUE) ","base","base","1.7.1"
"exp","builtin","function","TRUE","NA","","base","base","1.7.1"
"expand.grid","closure","function","TRUE","FALSE","(...) ","base","base","1.7.1"
"expand.model.frame","closure","function","TRUE","FALSE","(model, extras, envir = environment(formula(model)),     na.expand = FALSE) ","base","base","1.7.1"
"expm1","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"expression","special","function","TRUE","NA","","base","base","1.7.1"
"extractAIC","closure","function","TRUE","FALSE","(fit, scale, k = 2, ...) ","base","base","1.7.1"
"extractAIC.aov","closure","function","TRUE","FALSE","(fit, scale = 0, k = 2, ...) ","base","base","1.7.1"
"extractAIC.coxph","closure","function","TRUE","FALSE","(fit, scale, k = 2, ...) ","base","base","1.7.1"
"extractAIC.glm","closure","function","TRUE","FALSE","(fit, scale = 0, k = 2, ...) ","base","base","1.7.1"
"extractAIC.lm","closure","function","TRUE","FALSE","(fit, scale = 0, k = 2, ...) ","base","base","1.7.1"
"extractAIC.negbin","closure","function","TRUE","FALSE","(fit, scale, k = 2, ...) ","base","base","1.7.1"
"extractAIC.survreg","closure","function","TRUE","FALSE","(fit, scale, k = 2, ...) ","base","base","1.7.1"
"factor","closure","function","TRUE","FALSE","(x, levels = sort(unique.default(x), na.last = TRUE),     labels = levels, exclude = NA, ordered = is.ordered(x)) ","base","base","1.7.1"
"factor.scope","closure","function","TRUE","FALSE","(factor, scope) ","base","base","1.7.1"
"family","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"family.glm","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"family.lm","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"fft","closure","function","TRUE","FALSE","(z, inverse = FALSE) ","base","base","1.7.1"
"fifo","closure","function","TRUE","FALSE","(description = """", open = """", blocking = FALSE, encoding = getOption(""encoding"")) ","base","base","1.7.1"
"file","closure","function","TRUE","FALSE","(description = """", open = """", blocking = TRUE, encoding = getOption(""encoding"")) ","base","base","1.7.1"
"file.access","closure","function","TRUE","FALSE","(names, mode = 0) ","base","base","1.7.1"
"file.append","closure","function","TRUE","FALSE","(file1, file2) ","base","base","1.7.1"
"file.choose","closure","function","TRUE","FALSE","(new = FALSE) ","base","base","1.7.1"
"file.copy","closure","function","TRUE","FALSE","(from, to, overwrite = FALSE) ","base","base","1.7.1"
"file.create","closure","function","TRUE","FALSE","(...) ","base","base","1.7.1"
"file.exists","closure","function","TRUE","FALSE","(...) ","base","base","1.7.1"
"file.info","closure","function","TRUE","FALSE","(...) ","base","base","1.7.1"
"file.path","closure","function","TRUE","FALSE","(..., fsep = .Platform$file.sep) ","base","base","1.7.1"
"file.remove","closure","function","TRUE","FALSE","(...) ","base","base","1.7.1"
"file.rename","closure","function","TRUE","FALSE","(from, to) ","base","base","1.7.1"
"file.show","closure","function","TRUE","FALSE","(..., header = rep("""", nfiles), title = ""R Information"",     delete.file = FALSE, pager = getOption(""pager"")) ","base","base","1.7.1"
"file.symlink","closure","function","TRUE","FALSE","(from, to) ","base","base","1.7.1"
"filled.contour","closure","function","TRUE","FALSE","(x = seq(0, 1, len = nrow(z)), y = seq(0, 1, len = ncol(z)),     z, xlim = range(x, finite = TRUE), ylim = range(y, finite = TRUE),     zlim = range(z, finite = TRUE), levels = pretty(zlim, nlevels),     nlevels = 20, color.palette = cm.colors, col = color.palette(length(levels) -         1), plot.title, plot.axes, key.title, key.axes, asp = NA,     xaxs = ""i"", yaxs = ""i"", las = 1, axes = TRUE, ...) ","base","base","1.7.1"
"find","closure","function","TRUE","FALSE","(what, mode = ""any"", numeric. = FALSE, simple.words = TRUE) ","base","base","1.7.1"
"findInterval","closure","function","TRUE","FALSE","(x, vec, rightmost.closed = FALSE, all.inside = FALSE) ","base","base","1.7.1"
"fitted","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"fitted.default","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"fitted.glm","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"fitted.lm","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"fitted.values","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"fivenum","closure","function","TRUE","FALSE","(x, na.rm = TRUE) ","base","base","1.7.1"
"fix","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"fixInNamespace","closure","function","TRUE","FALSE","(x, ns, pos = -1, envir = as.environment(pos), ...) ","base","base","1.7.1"
"floor","builtin","function","TRUE","NA","","base","base","1.7.1"
"flush","closure","function","TRUE","FALSE","(con) ","base","base","1.7.1"
"flush.connection","closure","function","TRUE","FALSE","(con) ","base","base","1.7.1"
"for","special","function","TRUE","NA","","base","base","1.7.1"
"force","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"formals","closure","function","TRUE","FALSE","(fun = sys.function(sys.parent())) ","base","base","1.7.1"
"formals<-","closure","function","TRUE","FALSE","(f, value, envir = parent.frame()) ","base","base","1.7.1"
"format","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"format.AsIs","closure","function","TRUE","FALSE","(x, width = 12, ...) ","base","base","1.7.1"
"format.POSIXct","closure","function","TRUE","FALSE","(x, format = """", tz = """", usetz = FALSE, ...) ","base","base","1.7.1"
"format.POSIXlt","closure","function","TRUE","FALSE","(x, format = """", usetz = FALSE, ...) ","base","base","1.7.1"
"format.char","closure","function","TRUE","FALSE","(x, width = NULL, flag = ""-"") ","base","base","1.7.1"
"format.data.frame","closure","function","TRUE","FALSE","(x, ..., justify = ""none"") ","base","base","1.7.1"
"format.default","closure","function","TRUE","FALSE","(x, trim = FALSE, digits = NULL, nsmall = 0, justify = c(""left"",     ""right"", ""none""), big.mark = """", big.interval = 3, small.mark = """",     small.interval = 5, decimal.mark = ""."", ...) ","base","base","1.7.1"
"format.factor","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"format.info","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"format.octmode","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"format.pval","closure","function","TRUE","FALSE","(pv, digits = max(1, getOption(""digits"") - 2), eps = .Machine$double.eps,     na.form = ""NA"") ","base","base","1.7.1"
"formatC","closure","function","TRUE","FALSE","(x, digits = NULL, width = NULL, format = NULL, flag = """",     mode = NULL, big.mark = """", big.interval = 3, small.mark = """",     small.interval = 5, decimal.mark = ""."") ","base","base","1.7.1"
"formatDL","closure","function","TRUE","FALSE","(x, y, style = c(""table"", ""list""), width = 0.9 * getOption(""width""),     indent = NULL) ","base","base","1.7.1"
"formula","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"formula.data.frame","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"formula.default","closure","function","TRUE","FALSE","(x, env = parent.frame(), ...) ","base","base","1.7.1"
"formula.formula","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"formula.lm","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"formula.terms","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"forwardsolve","closure","function","TRUE","FALSE","(l, x, k = ncol(l), upper.tri = FALSE, transpose = FALSE) ","base","base","1.7.1"
"fourfoldplot","closure","function","TRUE","FALSE","(x, color = c(""#99CCFF"", ""#6699CC""), conf.level = 0.95,     std = c(""margins"", ""ind.max"", ""all.max""), margin = c(1, 2),     space = 0.2, main = NULL, mfrow = NULL, mfcol = NULL) ","base","base","1.7.1"
"frame","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"frequency","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"frequency.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"ftable","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"ftable.default","closure","function","TRUE","FALSE","(..., exclude = c(NA, NaN), row.vars = NULL, col.vars = NULL) ","base","base","1.7.1"
"ftable.formula","closure","function","TRUE","FALSE","(formula, data = NULL, subset, na.action, ...) ","base","base","1.7.1"
"function","special","function","TRUE","NA","","base","base","1.7.1"
"gamma","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"gammaCody","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"gaussian","closure","function","TRUE","FALSE","(link = ""identity"") ","base","base","1.7.1"
"gc","closure","function","TRUE","FALSE","(verbose = getOption(""verbose"")) ","base","base","1.7.1"
"gc.time","builtin","function","TRUE","NA","","base","base","1.7.1"
"gcinfo","closure","function","TRUE","FALSE","(verbose) ","base","base","1.7.1"
"gctorture","closure","function","TRUE","FALSE","(on = TRUE) ","base","base","1.7.1"
"get","closure","function","TRUE","FALSE","(x, pos = -1, envir = as.environment(pos), mode = ""any"",     inherits = TRUE) ","base","base","1.7.1"
"getAllConnections","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"getAnywhere","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"getCConverterDescriptions","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"getCConverterStatus","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"getConnection","closure","function","TRUE","FALSE","(what) ","base","base","1.7.1"
"getExportedValue","closure","function","TRUE","FALSE","(ns, name) ","base","base","1.7.1"
"getFromNamespace","closure","function","TRUE","FALSE","(x, ns, pos = -1, envir = as.environment(pos)) ","base","base","1.7.1"
"getNamespace","closure","function","TRUE","FALSE","(name) ","base","base","1.7.1"
"getNamespaceExports","closure","function","TRUE","FALSE","(ns) ","base","base","1.7.1"
"getNamespaceImports","closure","function","TRUE","FALSE","(ns) ","base","base","1.7.1"
"getNamespaceInfo","closure","function","TRUE","FALSE","(ns, which) ","base","base","1.7.1"
"getNamespaceName","closure","function","TRUE","FALSE","(ns) ","base","base","1.7.1"
"getNamespaceUsers","closure","function","TRUE","FALSE","(ns) ","base","base","1.7.1"
"getNamespaceVersion","closure","function","TRUE","FALSE","(ns) ","base","base","1.7.1"
"getNativeSymbolInfo","closure","function","TRUE","FALSE","(name, PACKAGE) ","base","base","1.7.1"
"getNumCConverters","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"getOption","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"getS3method","closure","function","TRUE","FALSE","(f, class, optional = FALSE) ","base","base","1.7.1"
"getTaskCallbackNames","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"getenv","closure","function","TRUE","FALSE","(...) ","base","base","1.7.1"
"geterrmessage","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"getwd","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"gl","closure","function","TRUE","FALSE","(n, k, length = n * k, labels = 1:n, ordered = FALSE) ","base","base","1.7.1"
"glm","closure","function","TRUE","FALSE","(formula, family = gaussian, data = list(), weights = NULL,     subset = NULL, na.action = na.fail, start = NULL, etastart = NULL,     mustart = NULL, offset = NULL, control = glm.control(...),     model = TRUE, method = ""glm.fit"", x = FALSE, y = TRUE, contrasts = NULL,     ...) ","base","base","1.7.1"
"glm.control","closure","function","TRUE","FALSE","(epsilon = 1e-04, maxit = 10, trace = FALSE) ","base","base","1.7.1"
"glm.fit","closure","function","TRUE","FALSE","(x, y, weights = rep(1, nobs), start = NULL, etastart = NULL,     mustart = NULL, offset = rep(0, nobs), family = gaussian(),     control = glm.control(), intercept = TRUE) ","base","base","1.7.1"
"glm.fit.null","closure","function","TRUE","FALSE","(x, y, weights = rep(1, nobs), start = NULL, etastart = NULL,     mustart = NULL, offset = rep(0, nobs), family = gaussian(),     control = glm.control(), intercept = FALSE) ","base","base","1.7.1"
"globalenv","builtin","function","TRUE","NA","","base","base","1.7.1"
"gnome","closure","function","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","base","1.7.1"
"graphics.off","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"gray","closure","function","TRUE","FALSE","(level) ","base","base","1.7.1"
"grep","closure","function","TRUE","FALSE","(pattern, x, ignore.case = FALSE, extended = TRUE, perl = FALSE,     value = FALSE) ","base","base","1.7.1"
"grey","closure","function","TRUE","FALSE","(level) ","base","base","1.7.1"
"grid","closure","function","TRUE","FALSE","(nx = NULL, ny = nx, col = ""lightgray"", lty = ""dotted"",     lwd = NULL, equilogs = TRUE) ","base","base","1.7.1"
"gsub","closure","function","TRUE","FALSE","(pattern, replacement, x, ignore.case = FALSE, extended = TRUE,     perl = FALSE) ","base","base","1.7.1"
"gtk","closure","function","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","base","1.7.1"
"gzcon","closure","function","TRUE","FALSE","(con, level = 6, allowNonCompressed = TRUE) ","base","base","1.7.1"
"gzfile","closure","function","TRUE","FALSE","(description, open = """", encoding = getOption(""encoding""),     compression = 6) ","base","base","1.7.1"
"hasTsp","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"hat","closure","function","TRUE","FALSE","(x, intercept = TRUE) ","base","base","1.7.1"
"hatvalues","closure","function","TRUE","FALSE","(model, ...) ","base","base","1.7.1"
"hatvalues.lm","closure","function","TRUE","FALSE","(model, infl = lm.influence(model, do.coef = FALSE),     ...) ","base","base","1.7.1"
"heat.colors","closure","function","TRUE","FALSE","(n) ","base","base","1.7.1"
"help","closure","function","TRUE","FALSE","(topic, offline = FALSE, package = .packages(), lib.loc = NULL,     verbose = getOption(""verbose""), try.all.packages = getOption(""help.try.all.packages""),     htmlhelp = getOption(""htmlhelp""), pager = getOption(""pager"")) ","base","base","1.7.1"
"help.search","closure","function","TRUE","FALSE","(pattern, fields = c(""alias"", ""title""), apropos, keyword,     whatis, ignore.case = TRUE, package = NULL, lib.loc = NULL,     help.db = getOption(""help.db""), verbose = getOption(""verbose""),     rebuild = FALSE, agrep = NULL) ","base","base","1.7.1"
"help.start","closure","function","TRUE","FALSE","(gui = ""irrelevant"", browser = getOption(""browser""),     remote = NULL) ","base","base","1.7.1"
"hist","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"hist.POSIXt","closure","function","TRUE","FALSE","(x, breaks, ..., xlab = deparse(substitute(x)), axes = TRUE,     plot = TRUE, freq = FALSE, start.on.monday = TRUE, format) ","base","base","1.7.1"
"hist.default","closure","function","TRUE","FALSE","(x, breaks = ""Sturges"", freq = NULL, probability = !freq,     include.lowest = TRUE, right = TRUE, density = NULL, angle = 45,     col = NULL, border = NULL, main = paste(""Histogram of"", xname),     xlim = range(breaks), ylim = NULL, xlab = xname, ylab, axes = TRUE,     plot = TRUE, labels = FALSE, nclass = NULL, ...) ","base","base","1.7.1"
"history","closure","function","TRUE","FALSE","(max.show = 25, reverse = FALSE) ","base","base","1.7.1"
"hsv","closure","function","TRUE","FALSE","(h = 1, s = 1, v = 1, gamma = 1) ","base","base","1.7.1"
"httpclient","closure","function","TRUE","FALSE","(...) ","base","base","1.7.1"
"identical","closure","function","TRUE","FALSE","(x, y) ","base","base","1.7.1"
"identify","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"identify.default","closure","function","TRUE","FALSE","(x, y = NULL, labels = seq(along = x), pos = FALSE,     n = length(x), plot = TRUE, offset = 0.5, ...) ","base","base","1.7.1"
"if","special","function","TRUE","NA","","base","base","1.7.1"
"ifelse","closure","function","TRUE","FALSE","(test, yes, no) ","base","base","1.7.1"
"image","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"image.default","closure","function","TRUE","FALSE","(x = seq(0, 1, len = nrow(z)), y = seq(0, 1, len = ncol(z)),     z, zlim = range(z[is.finite(z)]), xlim = range(x[is.finite(x)]),     ylim = range(y[is.finite(y)]), col = heat.colors(12), add = FALSE,     xaxs = ""i"", yaxs = ""i"", xlab, ylab, breaks, oldstyle = FALSE,     ...) ","base","base","1.7.1"
"importIntoEnv","closure","function","TRUE","FALSE","(impenv, impnames, expenv, expnames) ","base","base","1.7.1"
"index.search","closure","function","TRUE","FALSE","(topic, path, file = ""AnIndex"", type = ""help"") ","base","base","1.7.1"
"influence","closure","function","TRUE","FALSE","(model, ...) ","base","base","1.7.1"
"influence.glm","closure","function","TRUE","FALSE","(model, do.coef = TRUE, ...) ","base","base","1.7.1"
"influence.lm","closure","function","TRUE","FALSE","(model, do.coef = TRUE, ...) ","base","base","1.7.1"
"influence.measures","closure","function","TRUE","FALSE","(model) ","base","base","1.7.1"
"inherits","closure","function","TRUE","FALSE","(x, what, which = FALSE) ","base","base","1.7.1"
"install.packages","closure","function","TRUE","FALSE","(pkgs, lib, CRAN = getOption(""CRAN""), contriburl = contrib.url(CRAN),     method, available = NULL, destdir = NULL, installWithVers = FALSE) ","base","base","1.7.1"
"installed.packages","closure","function","TRUE","FALSE","(lib.loc = NULL, priority = NULL) ","base","base","1.7.1"
"integer","closure","function","TRUE","FALSE","(length = 0) ","base","base","1.7.1"
"integrate","closure","function","TRUE","FALSE","(f, lower, upper, subdivisions = 100, rel.tol = .Machine$double.eps^0.25,     abs.tol = rel.tol, stop.on.error = TRUE, keep.xy = FALSE,     aux = NULL, ...) ","base","base","1.7.1"
"interaction","closure","function","TRUE","FALSE","(..., drop = FALSE) ","base","base","1.7.1"
"interaction.plot","closure","function","TRUE","FALSE","(x.factor, trace.factor, response, fun = mean, type = c(""l"",     ""p""), legend = TRUE, trace.label = deparse(substitute(trace.factor)),     fixed = FALSE, xlab = deparse(substitute(x.factor)), ylab = ylabel,     ylim = range(cells, na.rm = TRUE), lty = nc:1, col = 1, pch = c(1:9,         0, letters), xpd = NULL, leg.bg = par(""bg""), leg.bty = ""n"",     xtick = FALSE, xaxt = par(""xaxt""), axes = TRUE, ...) ","base","base","1.7.1"
"interactive","special","function","TRUE","NA","","base","base","1.7.1"
"intersect","closure","function","TRUE","FALSE","(x, y) ","base","base","1.7.1"
"inverse.gaussian","closure","function","TRUE","FALSE","(link = ""1/mu^2"") ","base","base","1.7.1"
"inverse.rle","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"invisible","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.R","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"is.array","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.atomic","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.call","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.character","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.complex","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.data.frame","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.double","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.element","closure","function","TRUE","FALSE","(el, set) ","base","base","1.7.1"
"is.empty.model","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.environment","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.expression","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.factor","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.finite","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.function","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.infinite","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.integer","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.language","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.list","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.loaded","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.logical","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.matrix","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.mts","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.na","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.na.POSIXlt","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.na.data.frame","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.na<-","closure","function","TRUE","FALSE","(x, value) ","base","base","1.7.1"
"is.na<-.default","closure","function","TRUE","FALSE","(x, value) ","base","base","1.7.1"
"is.na<-.factor","closure","function","TRUE","FALSE","(x, value) ","base","base","1.7.1"
"is.name","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.nan","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.null","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.numeric","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.object","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.ordered","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.pairlist","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.qr","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.real","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.recursive","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.single","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.symbol","builtin","function","TRUE","NA","","base","base","1.7.1"
"is.table","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.ts","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"is.unsorted","closure","function","TRUE","FALSE","(x, na.rm = FALSE) ","base","base","1.7.1"
"is.vector","closure","function","TRUE","FALSE","(x, mode = ""any"") ","base","base","1.7.1"
"isBaseNamespace","closure","function","TRUE","FALSE","(ns) ","base","base","1.7.1"
"isIncomplete","closure","function","TRUE","FALSE","(con) ","base","base","1.7.1"
"isNamespace","closure","function","TRUE","FALSE","(ns) ","base","base","1.7.1"
"isOpen","closure","function","TRUE","FALSE","(con, rw = """") ","base","base","1.7.1"
"isSeekable","closure","function","TRUE","FALSE","(con) ","base","base","1.7.1"
"jitter","closure","function","TRUE","FALSE","(x, factor = 1, amount = NULL) ","base","base","1.7.1"
"jpeg","closure","function","TRUE","FALSE","(filename = ""Rplot%03d.jpeg"", width = 480, height = 480,     pointsize = 12, quality = 75, gamma = 1, colortype = getOption(""X11colortype""),     maxcubesize = 256, bg = ""white"") ","base","base","1.7.1"
"julian","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"julian.POSIXt","closure","function","TRUE","FALSE","(x, origin = as.POSIXct(""1970-01-01"", tz = ""GMT""), ...) ","base","base","1.7.1"
"kappa","closure","function","TRUE","FALSE","(z, ...) ","base","base","1.7.1"
"kappa.default","closure","function","TRUE","FALSE","(z, exact = FALSE, ...) ","base","base","1.7.1"
"kappa.lm","closure","function","TRUE","FALSE","(z, ...) ","base","base","1.7.1"
"kappa.qr","closure","function","TRUE","FALSE","(z, ...) ","base","base","1.7.1"
"kappa.tri","closure","function","TRUE","FALSE","(z, exact = FALSE, ...) ","base","base","1.7.1"
"kronecker","closure","function","TRUE","FALSE","(X, Y, FUN = ""*"", make.dimnames = FALSE, ...) ","base","base","1.7.1"
"labels","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"labels.default","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"labels.lm","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"labels.terms","closure","function","TRUE","FALSE","(object, ...) ","base","base","1.7.1"
"lapply","closure","function","TRUE","FALSE","(X, FUN, ...) ","base","base","1.7.1"
"layout","closure","function","TRUE","FALSE","(mat, widths = rep(1, dim(mat)[2]), heights = rep(1,     dim(mat)[1]), respect = FALSE) ","base","base","1.7.1"
"layout.show","closure","function","TRUE","FALSE","(n = 1) ","base","base","1.7.1"
"lbeta","closure","function","TRUE","FALSE","(a, b) ","base","base","1.7.1"
"lchoose","closure","function","TRUE","FALSE","(n, k) ","base","base","1.7.1"
"lcm","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"legend","closure","function","TRUE","FALSE","(x, y, legend, fill, col = ""black"", lty, lwd, pch, angle = NULL,     density = NULL, bty = ""o"", bg = par(""bg""), pt.bg = NA, cex = 1,     xjust = 0, yjust = 1, x.intersp = 1, y.intersp = 1, adj = 0,     text.width = NULL, merge = do.lines && has.pch, trace = FALSE,     plot = TRUE, ncol = 1, horiz = FALSE) ","base","base","1.7.1"
"length","builtin","function","TRUE","NA","","base","base","1.7.1"
"length<-","builtin","function","TRUE","NA","","base","base","1.7.1"
"letters","character","character","TRUE","FALSE","NA","base","base","1.7.1"
"levels","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"levels<-","closure","function","TRUE","FALSE","(x, value) ","base","base","1.7.1"
"levels<-.default","closure","function","TRUE","FALSE","(x, value) ","base","base","1.7.1"
"levels<-.factor","closure","function","TRUE","FALSE","(x, value) ","base","base","1.7.1"
"lgamma","closure","function","TRUE","FALSE","(x) ","base","base","1.7.1"
"library","closure","function","TRUE","FALSE","(package, help, lib.loc = NULL, character.only = FALSE,     logical.return = FALSE, warn.conflicts = TRUE, keep.source = getOption(""keep.source.pkgs""),     verbose = getOption(""verbose""), version) ","base","base","1.7.1"
"library.dynam","closure","function","TRUE","FALSE","(chname, package = .packages(), lib.loc = NULL, verbose = getOption(""verbose""),     file.ext = .Platform$dynlib.ext, ...) ","base","base","1.7.1"
"licence","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"license","closure","function","TRUE","FALSE","() ","base","base","1.7.1"
"limitedLabels","closure","function","TRUE","FALSE","(value, maxwidth = options()$width) ","base","base","1.7.1"
"lines","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"lines.default","closure","function","TRUE","FALSE","(x, y = NULL, type = ""l"", col = par(""col""), lty = par(""lty""),     ...) ","base","base","1.7.1"
"lines.formula","closure","function","TRUE","FALSE","(formula, data = parent.frame(), ..., subset) ","base","base","1.7.1"
"lines.histogram","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"lines.ts","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.7.1"
"list","builtin","function","TRUE","NA","","base","base","1.7.1"
"list.files","closure","function","TRUE","FALSE","(path = ""."", pattern = NULL, all.files = FALSE, full.names = FALSE,     recursive = FALSE) ","base","base","1.7.1"
