"name","type","class","exported","S4generic","args","package","priority","Rversion","status","hidden"
"kappa","closure","","TRUE","FALSE","(z, ...) ","base","NA","1.3.1","released",FALSE
"kappa.default","closure","","TRUE","FALSE","(z, exact = FALSE, ...) ","base","NA","1.3.1","released",FALSE
"kappa.lm","closure","","TRUE","FALSE","(z, ...) ","base","NA","1.3.1","released",FALSE
"kappa.qr","closure","","TRUE","FALSE","(z, ...) ","base","NA","1.3.1","released",FALSE
"kappa.tri","closure","","TRUE","FALSE","(z, exact = FALSE, ...) ","base","NA","1.3.1","released",FALSE
"kronecker","closure","","TRUE","FALSE","(X, Y, FUN = ""*"", make.dimnames = FALSE, ...) ","base","NA","1.3.1","released",FALSE
"labels","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"labels.default","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"labels.lm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"labels.terms","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"lapply","closure","","TRUE","FALSE","(X, FUN, ...) ","base","NA","1.3.1","released",FALSE
"layout","closure","","TRUE","FALSE","(mat, widths = rep(1, dim(mat)[2]), heights = rep(1,     dim(mat)[1]), respect = FALSE) ","base","NA","1.3.1","released",FALSE
"layout.show","closure","","TRUE","FALSE","(n = 1) ","base","NA","1.3.1","released",FALSE
"lbeta","closure","","TRUE","FALSE","(a, b) ","base","NA","1.3.1","released",FALSE
"lchoose","closure","","TRUE","FALSE","(n, k) ","base","NA","1.3.1","released",FALSE
"lcm","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"legend","closure","","TRUE","FALSE","(x, y, legend, fill, col = ""black"", lty, lwd, pch, bty = ""o"",     bg = par(""bg""), pt.bg = NA, cex = 1, xjust = 0, yjust = 1,     x.intersp = 1, y.intersp = 1, adj = 0, text.width = NULL,     merge = do.lines && has.pch, trace = FALSE, ncol = 1, horiz = FALSE) ","base","NA","1.3.1","released",FALSE
"length","builtin","","TRUE","NA","","base","NA","1.3.1","released",FALSE
"length<-","builtin","","TRUE","NA","","base","NA","1.3.1","released",FALSE
"letters","character","","TRUE","FALSE","NA","base","NA","1.3.1","released",FALSE
"levels","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"levels<-","closure","","TRUE","FALSE","(x, value) ","base","NA","1.3.1","released",FALSE
"levels<-.default","closure","","TRUE","FALSE","(x, value) ","base","NA","1.3.1","released",FALSE
"levels<-.factor","closure","","TRUE","FALSE","(x, value) ","base","NA","1.3.1","released",FALSE
"lgamma","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"library","closure","","TRUE","FALSE","(package, help, lib.loc = .lib.loc, character.only = FALSE,     logical.return = FALSE, warn.conflicts = TRUE, keep.source = getOption(""keep.source.pkgs"")) ","base","NA","1.3.1","released",FALSE
"library.dynam","closure","","TRUE","FALSE","(chname, package = .packages(), lib.loc = .lib.loc,     verbose = getOption(""verbose""), file.ext = .Platform$dynlib.ext,     ...) ","base","NA","1.3.1","released",FALSE
"licence","closure","","TRUE","FALSE","() ","base","NA","1.3.1","released",FALSE
"license","closure","","TRUE","FALSE","() ","base","NA","1.3.1","released",FALSE
"lines","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"lines.default","closure","","TRUE","FALSE","(x, y = NULL, type = ""l"", col = par(""col""), lty = par(""lty""),     ...) ","base","NA","1.3.1","released",FALSE
"lines.formula","closure","","TRUE","FALSE","(formula, data = parent.frame(), ..., subset) ","base","NA","1.3.1","released",FALSE
"lines.histogram","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"lines.ts","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"list","builtin","","TRUE","NA","","base","NA","1.3.1","released",FALSE
"list.files","closure","","TRUE","FALSE","(path = ""."", pattern = NULL, all.files = FALSE, full.names = FALSE) ","base","NA","1.3.1","released",FALSE
"lm","closure","","TRUE","FALSE","(formula, data = list(), subset, weights, na.action,     method = ""qr"", model = TRUE, x = FALSE, y = FALSE, qr = TRUE,     singular.ok = TRUE, contrasts = NULL, offset = NULL, ...) ","base","NA","1.3.1","released",FALSE
"lm.fit","closure","","TRUE","FALSE","(x, y, offset = NULL, method = ""qr"", tol = 1e-07, ...) ","base","NA","1.3.1","released",FALSE
"lm.fit.null","closure","","TRUE","FALSE","(x, y, method = ""qr"", tol = 1e-07, ...) ","base","NA","1.3.1","released",FALSE
"lm.influence","closure","","TRUE","FALSE","(lm.obj) ","base","NA","1.3.1","released",FALSE
"lm.wfit","closure","","TRUE","FALSE","(x, y, w, offset = NULL, method = ""qr"", tol = 1e-07,     ...) ","base","NA","1.3.1","released",FALSE
"lm.wfit.null","closure","","TRUE","FALSE","(x, y, w, method = ""qr"", tol = 1e-07, ...) ","base","NA","1.3.1","released",FALSE
"load","closure","","TRUE","FALSE","(file, envir = parent.frame()) ","base","NA","1.3.1","released",FALSE
"loadhistory","closure","","TRUE","FALSE","(file = "".Rhistory"") ","base","NA","1.3.1","released",FALSE
"local","closure","","TRUE","FALSE","(expr, envir = new.env()) ","base","NA","1.3.1","released",FALSE
"locator","closure","","TRUE","FALSE","(n = 512, type = ""n"", ...) ","base","NA","1.3.1","released",FALSE
"log","closure","","TRUE","FALSE","(x, base = exp(1)) ","base","NA","1.3.1","released",FALSE
"log10","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"log1p","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"log2","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"logLik","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"logLik.lm","closure","","TRUE","FALSE","(object, REML = FALSE, ...) ","base","NA","1.3.1","released",FALSE
"logical","closure","","TRUE","FALSE","(length = 0) ","base","NA","1.3.1","released",FALSE
"loglin","closure","","TRUE","FALSE","(table, margin, start = rep(1, length(table)), fit = FALSE,     eps = 0.1, iter = 20, param = FALSE, print = TRUE) ","base","NA","1.3.1","released",FALSE
"lower.tri","closure","","TRUE","FALSE","(x, diag = FALSE) ","base","NA","1.3.1","released",FALSE
"lowess","closure","","TRUE","FALSE","(x, y = NULL, f = 2/3, iter = 3, delta = 0.01 * diff(range(xy$x[o]))) ","base","NA","1.3.1","released",FALSE
"ls","closure","","TRUE","FALSE","(name, pos = -1, envir = pos.to.env(pos), all.names = FALSE,     pattern) ","base","NA","1.3.1","released",FALSE
"ls.diag","closure","","TRUE","FALSE","(ls.out) ","base","NA","1.3.1","released",FALSE
"ls.print","closure","","TRUE","FALSE","(ls.out, digits = 4, print.it = TRUE) ","base","NA","1.3.1","released",FALSE
"ls.str","closure","","TRUE","FALSE","(pos = 1, pattern, ..., mode = ""any"", max.level = 1,     give.attr = FALSE) ","base","NA","1.3.1","released",FALSE
"lsf.str","closure","","TRUE","FALSE","(pos = 1, pattern, ...) ","base","NA","1.3.1","released",FALSE
"lsfit","closure","","TRUE","FALSE","(x, y, wt = NULL, intercept = TRUE, tolerance = 1e-07,     yname = NULL) ","base","NA","1.3.1","released",FALSE
"machine","closure","","TRUE","FALSE","() ","base","NA","1.3.1","released",FALSE
"mad","closure","","TRUE","FALSE","(x, center = median(x), constant = 1.4826, na.rm = FALSE,     low = FALSE, high = FALSE) ","base","NA","1.3.1","released",FALSE
"mahalanobis","closure","","TRUE","FALSE","(x, center, cov, inverted = FALSE) ","base","NA","1.3.1","released",FALSE
"make.link","closure","","TRUE","FALSE","(link) ","base","NA","1.3.1","released",FALSE
"make.names","closure","","TRUE","FALSE","(names, unique = FALSE) ","base","NA","1.3.1","released",FALSE
"make.socket","closure","","TRUE","FALSE","(host = ""localhost"", port, fail = TRUE, server = FALSE) ","base","NA","1.3.1","released",FALSE
"make.tables.aovproj","closure","","TRUE","FALSE","(proj.cols, mf.cols, prjs, mf, fun = ""mean"", prt = FALSE,     ...) ","base","NA","1.3.1","released",FALSE
"make.tables.aovprojlist","closure","","TRUE","FALSE","(proj.cols, strata.cols, model.cols, projections, model,     eff, fun = ""mean"", prt = FALSE, ...) ","base","NA","1.3.1","released",FALSE
"manova","closure","","TRUE","FALSE","(...) ","base","NA","1.3.1","released",FALSE
"margin.table","closure","","TRUE","FALSE","(x, margin = NULL) ","base","NA","1.3.1","released",FALSE
"mat.or.vec","closure","","TRUE","FALSE","(nr, nc) ","base","NA","1.3.1","released",FALSE
"match","closure","","TRUE","FALSE","(x, table, nomatch = NA, incomparables = FALSE) ","base","NA","1.3.1","released",FALSE
"match.arg","closure","","TRUE","FALSE","(arg, choices) ","base","NA","1.3.1","released",FALSE
"match.call","closure","","TRUE","FALSE","(definition = NULL, call = sys.call(sys.parent()), expand.dots = TRUE) ","base","NA","1.3.1","released",FALSE
"match.fun","closure","","TRUE","FALSE","(FUN, descend = TRUE) ","base","NA","1.3.1","released",FALSE
"matlines","closure","","TRUE","FALSE","(x, y, type = ""l"", lty = 1:5, lwd = 1, pch = NULL, col = 1:6,     ...) ","base","NA","1.3.1","released",FALSE
"matplot","closure","","TRUE","FALSE","(x, y, type = ""p"", lty = 1:5, lwd = 1, pch = NULL, col = 1:6,     cex = NULL, xlab = NULL, ylab = NULL, xlim = NULL, ylim = NULL,     ..., add = FALSE, verbose = getOption(""verbose"")) ","base","NA","1.3.1","released",FALSE
"matpoints","closure","","TRUE","FALSE","(x, y, type = ""p"", lty = 1:5, lwd = 1, pch = NULL, col = 1:6,     ...) ","base","NA","1.3.1","released",FALSE
"matrix","closure","","TRUE","FALSE","(data = NA, nrow = 1, ncol = 1, byrow = FALSE, dimnames = NULL) ","base","NA","1.3.1","released",FALSE
"max","closure","","TRUE","FALSE","(..., na.rm = FALSE) ","base","NA","1.3.1","released",FALSE
"max.col","closure","","TRUE","FALSE","(m) ","base","NA","1.3.1","released",FALSE
"mean","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"mean.POSIXct","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"mean.POSIXlt","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"mean.default","closure","","TRUE","FALSE","(x, trim = 0, na.rm = FALSE) ","base","NA","1.3.1","released",FALSE
"median","closure","","TRUE","FALSE","(x, na.rm = FALSE) ","base","NA","1.3.1","released",FALSE
"mem.limits","closure","","TRUE","FALSE","(nsize = NA, vsize = NA) ","base","NA","1.3.1","released",FALSE
"memory.profile","closure","","TRUE","FALSE","() ","base","NA","1.3.1","released",FALSE
"menu","closure","","TRUE","FALSE","(choices, graphics = FALSE, title = """") ","base","NA","1.3.1","released",FALSE
"merge","closure","","TRUE","FALSE","(x, y, ...) ","base","NA","1.3.1","released",FALSE
"merge.data.frame","closure","","TRUE","FALSE","(x, y, by = intersect(names(x), names(y)), by.x = by,     by.y = by, all = FALSE, all.x = all, all.y = all, sort = TRUE,     suffixes = c("".x"", "".y"")) ","base","NA","1.3.1","released",FALSE
"merge.default","closure","","TRUE","FALSE","(x, y, ...) ","base","NA","1.3.1","released",FALSE
"methods","closure","","TRUE","FALSE","(generic.function, class) ","base","NA","1.3.1","released",FALSE
"min","closure","","TRUE","FALSE","(..., na.rm = FALSE) ","base","NA","1.3.1","released",FALSE
"missing","special","","TRUE","NA","","base","NA","1.3.1","released",FALSE
"mode","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"mode<-","closure","","TRUE","FALSE","(x, value) ","base","NA","1.3.1","released",FALSE
"model.extract","closure","","TRUE","FALSE","(frame, component) ","base","NA","1.3.1","released",FALSE
"model.frame","closure","","TRUE","FALSE","(formula, ...) ","base","NA","1.3.1","released",FALSE
"model.frame.aovlist","closure","","TRUE","FALSE","(formula, data = NULL, ...) ","base","NA","1.3.1","released",FALSE
"model.frame.default","closure","","TRUE","FALSE","(formula, data = NULL, subset = NULL, na.action = na.fail,     drop.unused.levels = FALSE, xlev = NULL, ...) ","base","NA","1.3.1","released",FALSE
"model.frame.glm","closure","","TRUE","FALSE","(formula, data, na.action, ...) ","base","NA","1.3.1","released",FALSE
"model.frame.lm","closure","","TRUE","FALSE","(formula, data, na.action, ...) ","base","NA","1.3.1","released",FALSE
"model.matrix","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"model.matrix.default","closure","","TRUE","FALSE","(formula, data = environment(formula), contrasts.arg = NULL,     xlev = NULL) ","base","NA","1.3.1","released",FALSE
"model.matrix.glm.null","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"model.matrix.lm","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"model.matrix.lm.null","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"model.offset","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"model.response","closure","","TRUE","FALSE","(data, type = ""any"") ","base","NA","1.3.1","released",FALSE
"model.tables","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"model.tables.aov","closure","","TRUE","FALSE","(x, type = ""effects"", se = FALSE, cterms) ","base","NA","1.3.1","released",FALSE
"model.tables.aovlist","closure","","TRUE","FALSE","(x, type = ""effects"", se = FALSE, ...) ","base","NA","1.3.1","released",FALSE
"model.weights","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"month.abb","character","","TRUE","FALSE","NA","base","NA","1.3.1","released",FALSE
"month.name","character","","TRUE","FALSE","NA","base","NA","1.3.1","released",FALSE
"months","closure","","TRUE","FALSE","(x, abbreviate) ","base","NA","1.3.1","released",FALSE
"months.POSIXt","closure","","TRUE","FALSE","(x, abbreviate = FALSE) ","base","NA","1.3.1","released",FALSE
"mosaicplot","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"mosaicplot.default","closure","","TRUE","FALSE","(X, main = NULL, xlab = NULL, ylab = NULL, sort = NULL,     off = NULL, dir = NULL, color = FALSE, shade = FALSE, margin = NULL,     type = c(""pearson"", ""deviance"", ""FT"")) ","base","NA","1.3.1","released",FALSE
"mosaicplot.formula","closure","","TRUE","FALSE","(formula, data = NULL, ..., subset, na.action) ","base","NA","1.3.1","released",FALSE
"mostattributes<-","closure","","TRUE","FALSE","(obj, value) ","base","NA","1.3.1","released",FALSE
"mtext","closure","","TRUE","FALSE","(text, side = 3, line = 0, outer = FALSE, at = NA, adj = NA,     cex = NA, col = NA, font = NA, vfont = NULL, ...) ","base","NA","1.3.1","released",FALSE
"mvfft","closure","","TRUE","FALSE","(z, inverse = FALSE) ","base","NA","1.3.1","released",FALSE
"n2mfrow","closure","","TRUE","FALSE","(nr.plots) ","base","NA","1.3.1","released",FALSE
"na.action","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"na.action.default","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"na.exclude","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"na.exclude.data.frame","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"na.exclude.default","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"na.fail","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"na.fail.default","closure","","TRUE","FALSE","(object) ","base","NA","1.3.1","released",FALSE
"na.omit","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"na.omit.data.frame","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"na.omit.default","closure","","TRUE","FALSE","(object, ...) ","base","NA","1.3.1","released",FALSE
"names","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"names.default","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"names<-","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"names<-.default","closure","","TRUE","FALSE","(x, value) ","base","NA","1.3.1","released",FALSE
"napredict","closure","","TRUE","FALSE","(omit, x, ...) ","base","NA","1.3.1","released",FALSE
"napredict.default","closure","","TRUE","FALSE","(omit, x, ...) ","base","NA","1.3.1","released",FALSE
"napredict.exclude","closure","","TRUE","FALSE","(omit, x, ...) ","base","NA","1.3.1","released",FALSE
"naprint","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"naprint.default","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"naprint.exclude","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"naprint.omit","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"naresid","closure","","TRUE","FALSE","(omit, x, ...) ","base","NA","1.3.1","released",FALSE
"naresid.default","closure","","TRUE","FALSE","(omit, x, ...) ","base","NA","1.3.1","released",FALSE
"naresid.exclude","closure","","TRUE","FALSE","(omit, x, ...) ","base","NA","1.3.1","released",FALSE
"nargs","special","","TRUE","NA","","base","NA","1.3.1","released",FALSE
"native.enc","integer","","TRUE","FALSE","NA","base","NA","1.3.1","released",FALSE
"nchar","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"ncol","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"new.env","closure","","TRUE","FALSE","() ","base","NA","1.3.1","released",FALSE
"next","special","","TRUE","NA","","base","NA","1.3.1","released",FALSE
"nextn","closure","","TRUE","FALSE","(n, factors = c(2, 3, 5)) ","base","NA","1.3.1","released",FALSE
"nlevels","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"nlm","closure","","TRUE","FALSE","(f, p, hessian = FALSE, typsize = rep(1, length(p)),     fscale = 1, print.level = 0, ndigit = 12, gradtol = 1e-06,     stepmax = max(1000 * sqrt(sum((p/typsize)^2)), 1000), steptol = 1e-06,     iterlim = 100, check.analyticals = TRUE, ...) ","base","NA","1.3.1","released",FALSE
"noquote","closure","","TRUE","FALSE","(obj) ","base","NA","1.3.1","released",FALSE
"nrow","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"numeric","closure","","TRUE","FALSE","(length = 0) ","base","NA","1.3.1","released",FALSE
"object.size","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"objects","closure","","TRUE","FALSE","(name, pos = -1, envir = pos.to.env(pos), all.names = FALSE,     pattern) ","base","NA","1.3.1","released",FALSE
"offset","closure","","TRUE","FALSE","(object) ","base","NA","1.3.1","released",FALSE
"old.packages","closure","","TRUE","FALSE","(lib.loc = .lib.loc, CRAN = getOption(""CRAN""), contriburl = contrib.url(CRAN),     method, available = NULL) ","base","NA","1.3.1","released",FALSE
"on.exit","special","","TRUE","NA","","base","NA","1.3.1","released",FALSE
"open","closure","","TRUE","FALSE","(con, ...) ","base","NA","1.3.1","released",FALSE
"open.connection","closure","","TRUE","FALSE","(con, open = ""r"", blocking = TRUE) ","base","NA","1.3.1","released",FALSE
"optim","closure","","TRUE","FALSE","(par, fn, gr = NULL, method = c(""Nelder-Mead"", ""BFGS"",     ""CG"", ""L-BFGS-B"", ""SANN""), lower = -Inf, upper = Inf, control = list(),     hessian = FALSE, ...) ","base","NA","1.3.1","released",FALSE
"optimise","closure","","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval),     maximum = FALSE, tol = .Machine$double.eps^0.25, ...) ","base","NA","1.3.1","released",FALSE
"optimize","closure","","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval),     maximum = FALSE, tol = .Machine$double.eps^0.25, ...) ","base","NA","1.3.1","released",FALSE
"options","closure","","TRUE","FALSE","(...) ","base","NA","1.3.1","released",FALSE
"order","closure","","TRUE","FALSE","(..., na.last = TRUE) ","base","NA","1.3.1","released",FALSE
"ordered","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"outer","closure","","TRUE","FALSE","(X, Y, FUN = ""*"", ...) ","base","NA","1.3.1","released",FALSE
"p.adjust","closure","","TRUE","FALSE","(p, method = p.adjust.methods, n = length(p)) ","base","NA","1.3.1","released",FALSE
"p.adjust.methods","character","","TRUE","FALSE","NA","base","NA","1.3.1","released",FALSE
"package.contents","closure","","TRUE","FALSE","(pkg, lib = .lib.loc) ","base","NA","1.3.1","released",FALSE
"package.dependencies","closure","","TRUE","FALSE","(x, check = FALSE) ","base","NA","1.3.1","released",FALSE
"package.description","closure","","TRUE","FALSE","(pkg, lib = .lib.loc, fields = NULL) ","base","NA","1.3.1","released",FALSE
"package.skeleton","closure","","TRUE","FALSE","(name = ""anRpackage"", list, environment = .GlobalEnv,     path = ""."", force = FALSE) ","base","NA","1.3.1","released",FALSE
"page","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"pairlist","closure","","TRUE","FALSE","(...) ","base","NA","1.3.1","released",FALSE
"pairs","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"pairs.default","closure","","TRUE","FALSE","(x, labels, panel = points, ..., main = NULL, oma = NULL,     font.main = par(""font.main""), cex.main = par(""cex.main""),     lower.panel = panel, upper.panel = panel, diag.panel = NULL,     text.panel = textPanel, label.pos = 0.5 + has.diag/3, cex.labels = NULL,     font.labels = 1, row1attop = TRUE, gap = 1) ","base","NA","1.3.1","released",FALSE
"pairs.formula","closure","","TRUE","FALSE","(formula, data = NULL, ..., subset, na.action) ","base","NA","1.3.1","released",FALSE
"palette","closure","","TRUE","FALSE","(value) ","base","NA","1.3.1","released",FALSE
"panel.smooth","closure","","TRUE","FALSE","(x, y, col = par(""col""), bg = NA, pch = par(""pch""),     cex = 1, col.smooth = ""red"", span = 2/3, iter = 3, ...) ","base","NA","1.3.1","released",FALSE
"par","closure","","TRUE","FALSE","(..., no.readonly = FALSE) ","base","NA","1.3.1","released",FALSE
"parent.frame","closure","","TRUE","FALSE","(n = 1) ","base","NA","1.3.1","released",FALSE
"parse","closure","","TRUE","FALSE","(file = """", n = NULL, text = NULL, prompt = ""?"", white = FALSE) ","base","NA","1.3.1","released",FALSE
"parse.dcf","closure","","TRUE","FALSE","(text = NULL, file = """", fields = NULL, versionfix = FALSE) ","base","NA","1.3.1","released",FALSE
"paste","closure","","TRUE","FALSE","(..., sep = "" "", collapse = NULL) ","base","NA","1.3.1","released",FALSE
"path.expand","closure","","TRUE","FALSE","(path) ","base","NA","1.3.1","released",FALSE
"pbeta","closure","","TRUE","FALSE","(q, shape1, shape2, ncp = 0, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"pbinom","closure","","TRUE","FALSE","(q, size, prob, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"pbirthday","closure","","TRUE","FALSE","(n, classes = 365, coincident = 2) ","base","NA","1.3.1","released",FALSE
"pcauchy","closure","","TRUE","FALSE","(q, location = 0, scale = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"pchisq","closure","","TRUE","FALSE","(q, df, ncp = 0, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"pdf","closure","","TRUE","FALSE","(file = ifelse(onefile, ""Rplots.pdf"", ""Rplot%03d.pdf""),     width = 6, height = 6, onefile = TRUE, ...) ","base","NA","1.3.1","released",FALSE
"pentagamma","closure","","TRUE","FALSE","(x) ","base","NA","1.3.1","released",FALSE
"persp","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"persp.default","closure","","TRUE","FALSE","(x = seq(0, 1, len = nrow(z)), y = seq(0, 1, len = ncol(z)),     z, xlim = range(x), ylim = range(y), zlim = range(z, na.rm = TRUE),     xlab = NULL, ylab = NULL, zlab = NULL, main = NULL, sub = NULL,     theta = 0, phi = 15, r = sqrt(3), d = 1, scale = TRUE, expand = 1,     col = NULL, border = NULL, ltheta = -135, lphi = 0, shade = NA,     box = TRUE, axes = TRUE, nticks = 5, ticktype = ""simple"",     ...) ","base","NA","1.3.1","released",FALSE
"pexp","closure","","TRUE","FALSE","(q, rate = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"pf","closure","","TRUE","FALSE","(q, df1, df2, ncp = 0, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"pgamma","closure","","TRUE","FALSE","(q, shape, scale = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"pgeom","closure","","TRUE","FALSE","(q, prob, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"phyper","closure","","TRUE","FALSE","(q, m, n, k, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"pi","double","","TRUE","FALSE","NA","base","NA","1.3.1","released",FALSE
"pico","closure","","TRUE","FALSE","(name = NULL, file = """") ","base","NA","1.3.1","released",FALSE
"pictex","closure","","TRUE","FALSE","(file = ""Rplots.tex"", width = 5, height = 4, debug = FALSE,     bg = ""white"", fg = ""black"") ","base","NA","1.3.1","released",FALSE
"piechart","closure","","TRUE","FALSE","(x, labels = names(x), edges = 200, radius = 0.8, col = NULL,     main = NULL, ...) ","base","NA","1.3.1","released",FALSE
"pipe","closure","","TRUE","FALSE","(description, open = """", encoding = getOption(""encoding"")) ","base","NA","1.3.1","released",FALSE
"plnorm","closure","","TRUE","FALSE","(q, meanlog = 0, sdlog = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"plogis","closure","","TRUE","FALSE","(q, location = 0, scale = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.3.1","released",FALSE
"plot","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"plot.POSIXct","closure","","TRUE","FALSE","(x, y, xlab = """", ...) ","base","NA","1.3.1","released",FALSE
"plot.POSIXlt","closure","","TRUE","FALSE","(x, y, xlab = """", ...) ","base","NA","1.3.1","released",FALSE
"plot.data.frame","closure","","TRUE","FALSE","(x, ...) ","base","NA","1.3.1","released",FALSE
"plot.default","closure","","TRUE","FALSE","(x, y = NULL, type = ""p"", xlim = NULL, ylim = NULL,     log = """", main = NULL, sub = NULL, xlab = NULL, ylab = NULL,     ann = par(""ann""), axes = TRUE, frame.plot = axes, panel.first = NULL,     panel.last = NULL, col = par(""col""), bg = NA, pch = par(""pch""),     cex = 1, lty = par(""lty""), lab = par(""lab""), lwd = par(""lwd""),     asp = NA, ...) ","base","NA","1.3.1","released",FALSE
"plot.density","closure","","TRUE","FALSE","(x, main = NULL, xlab = NULL, ylab = ""Density"", type = ""l"",     zero.line = TRUE, ...) ","base","NA","1.3.1","released",FALSE
"plot.factor","closure","","TRUE","FALSE","(x, y, legend.text = levels(y), ...) ","base","NA","1.3.1","released",FALSE
"plot.formula","closure","","TRUE","FALSE","(formula, data = parent.frame(), ..., subset, ylab = varnames[response],     ask = TRUE) ","base","NA","1.3.1","released",FALSE
"plot.function","closure","","TRUE","FALSE","(fn, from = 0, to = 1, xlim = NULL, ...) ","base","NA","1.3.1","released",FALSE
"plot.histogram","closure","","TRUE","FALSE","(x, freq = equidist, col = NULL, border = par(""fg""),     lty = NULL, main = paste(""Histogram of"", x$xname), xlim = range(x$breaks),     ylim = NULL, xlab = x$xname, ylab, axes = TRUE, labels = FALSE,     add = FALSE, ...) ","base","NA","1.3.1","released",FALSE
