"name","type","class","exported","S4generic","args","package","priority","Rversion"
"print.default","closure","function","TRUE","FALSE","(x, digits = NULL, quote = TRUE, na.print = NULL, print.gap = NULL,     right = FALSE, max = NULL, ...) ","base","base","2.4.1"
"print.difftime","closure","function","TRUE","FALSE","(x, digits = getOption(""digits""), ...) ","base","base","2.4.1"
"print.factor","closure","function","TRUE","FALSE","(x, quote = FALSE, max.levels = NULL, width = getOption(""width""),     ...) ","base","base","2.4.1"
"print.hexmode","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.libraryIQR","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.listof","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.noquote","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.octmode","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.packageInfo","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.package_version","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.restart","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.rle","closure","function","TRUE","FALSE","(x, digits = getOption(""digits""), ...) ","base","base","2.4.1"
"print.simple.list","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"print.summary.table","closure","function","TRUE","FALSE","(x, digits = max(1, getOption(""digits"") - 3), ...) ","base","base","2.4.1"
"print.table","closure","function","TRUE","FALSE","(x, digits = getOption(""digits""), quote = FALSE, na.print = """",     zero.print = ""0"", justify = ""none"", ...) ","base","base","2.4.1"
"print.warnings","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"printNoClass","closure","function","TRUE","FALSE","(x, digits = NULL, quote = TRUE, na.print = NULL, print.gap = NULL,     right = FALSE, ...) ","base","base","2.4.1"
"prmatrix","closure","function","TRUE","FALSE","(x, rowlab = dn[[1]], collab = dn[[2]], quote = TRUE,     right = FALSE, na.print = NULL, ...) ","base","base","2.4.1"
"proc.time","builtin","function","TRUE","NA","","base","base","2.4.1"
"prod","closure","function","TRUE","FALSE","(..., na.rm = FALSE) ","base","base","2.4.1"
"prop.table","closure","function","TRUE","FALSE","(x, margin = NULL) ","base","base","2.4.1"
"provide","closure","function","TRUE","FALSE","(package) ","base","base","2.4.1"
"psigamma","closure","function","TRUE","FALSE","(x, deriv = 0) ","base","base","2.4.1"
"pushBack","closure","function","TRUE","FALSE","(data, connection, newLine = TRUE) ","base","base","2.4.1"
"pushBackLength","closure","function","TRUE","FALSE","(connection) ","base","base","2.4.1"
"q","closure","function","TRUE","FALSE","(save = ""default"", status = 0, runLast = TRUE) ","base","base","2.4.1"
"qr","closure","function","TRUE","FALSE","(x, tol = 1e-07, LAPACK = FALSE) ","base","base","2.4.1"
"qr.Q","closure","function","TRUE","FALSE","(qr, complete = FALSE, Dvec = rep.int(if (cmplx) 1 +     (0+0i) else 1, if (complete) dqr[1] else min(dqr))) ","base","base","2.4.1"
"qr.R","closure","function","TRUE","FALSE","(qr, complete = FALSE) ","base","base","2.4.1"
"qr.X","closure","function","TRUE","FALSE","(qr, complete = FALSE, ncol = if (complete) nrow(R) else min(dim(R))) ","base","base","2.4.1"
"qr.coef","closure","function","TRUE","FALSE","(qr, y) ","base","base","2.4.1"
"qr.fitted","closure","function","TRUE","FALSE","(qr, y, k = qr$rank) ","base","base","2.4.1"
"qr.qty","closure","function","TRUE","FALSE","(qr, y) ","base","base","2.4.1"
"qr.qy","closure","function","TRUE","FALSE","(qr, y) ","base","base","2.4.1"
"qr.resid","closure","function","TRUE","FALSE","(qr, y) ","base","base","2.4.1"
"qr.solve","closure","function","TRUE","FALSE","(a, b, tol = 1e-07) ","base","base","2.4.1"
"quarters","closure","function","TRUE","FALSE","(x, abbreviate) ","base","base","2.4.1"
"quarters.Date","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"quarters.POSIXt","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"quit","closure","function","TRUE","FALSE","(save = ""default"", status = 0, runLast = TRUE) ","base","base","2.4.1"
"quote","special","function","TRUE","NA","","base","base","2.4.1"
"range","closure","function","TRUE","FALSE","(..., na.rm = FALSE) ","base","base","2.4.1"
"range.default","closure","function","TRUE","FALSE","(..., na.rm = FALSE, finite = FALSE) ","base","base","2.4.1"
"rank","closure","function","TRUE","FALSE","(x, na.last = TRUE, ties.method = c(""average"", ""first"",     ""random"", ""max"", ""min"")) ","base","base","2.4.1"
"rapply","closure","function","TRUE","FALSE","(object, f, classes = ""ANY"", deflt = NULL, how = c(""unlist"",     ""replace"", ""list""), ...) ","base","base","2.4.1"
"raw","closure","function","TRUE","FALSE","(length = 0) ","base","base","2.4.1"
"rawShift","closure","function","TRUE","FALSE","(x, n) ","base","base","2.4.1"
"rawToBits","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"rawToChar","closure","function","TRUE","FALSE","(x, multiple = FALSE) ","base","base","2.4.1"
"rbind","closure","function","TRUE","FALSE","(..., deparse.level = 1) ","base","base","2.4.1"
"rbind.data.frame","closure","function","TRUE","FALSE","(..., deparse.level = 1) ","base","base","2.4.1"
"read.csv","closure","function","TRUE","FALSE","(file, header = TRUE, sep = "","", quote = ""\"""", dec = ""."",     fill = TRUE, comment.char = """", ...) ","base","base","2.4.1"
"read.csv2","closure","function","TRUE","FALSE","(file, header = TRUE, sep = "";"", quote = ""\"""", dec = "","",     fill = TRUE, comment.char = """", ...) ","base","base","2.4.1"
"read.dcf","closure","function","TRUE","FALSE","(file, fields = NULL) ","base","base","2.4.1"
"read.delim","closure","function","TRUE","FALSE","(file, header = TRUE, sep = ""\t"", quote = ""\"""", dec = ""."",     fill = TRUE, comment.char = """", ...) ","base","base","2.4.1"
"read.delim2","closure","function","TRUE","FALSE","(file, header = TRUE, sep = ""\t"", quote = ""\"""", dec = "","",     fill = TRUE, comment.char = """", ...) ","base","base","2.4.1"
"read.table","closure","function","TRUE","FALSE","(file, header = FALSE, sep = """", quote = ""\""'"", dec = ""."",     row.names, col.names, as.is = !stringsAsFactors, na.strings = ""NA"",     colClasses = NA, nrows = -1, skip = 0, check.names = TRUE,     fill = !blank.lines.skip, strip.white = FALSE, blank.lines.skip = TRUE,     comment.char = ""#"", allowEscapes = FALSE, flush = FALSE,     stringsAsFactors = default.stringsAsFactors()) ","base","base","2.4.1"
"read.table.url","closure","function","TRUE","FALSE","(url, method, ...) ","base","base","2.4.1"
"readBin","closure","function","TRUE","FALSE","(con, what, n = 1, size = NA, signed = TRUE, endian = .Platform$endian) ","base","base","2.4.1"
"readChar","closure","function","TRUE","FALSE","(con, nchars) ","base","base","2.4.1"
"readLines","closure","function","TRUE","FALSE","(con = stdin(), n = -1, ok = TRUE, warn = TRUE) ","base","base","2.4.1"
"readline","closure","function","TRUE","FALSE","(prompt = """") ","base","base","2.4.1"
"real","closure","function","TRUE","FALSE","(length = 0) ","base","base","2.4.1"
"reg.finalizer","closure","function","TRUE","FALSE","(e, f, onexit = FALSE) ","base","base","2.4.1"
"regexpr","closure","function","TRUE","FALSE","(pattern, text, extended = TRUE, perl = FALSE, fixed = FALSE,     useBytes = FALSE) ","base","base","2.4.1"
"registerS3method","closure","function","TRUE","FALSE","(genname, class, method, envir = parent.frame()) ","base","base","2.4.1"
"registerS3methods","closure","function","TRUE","FALSE","(info, package, env) ","base","base","2.4.1"
"remove","closure","function","TRUE","FALSE","(..., list = character(0), pos = -1, envir = as.environment(pos),     inherits = FALSE) ","base","base","2.4.1"
"removeCConverter","closure","function","TRUE","FALSE","(id) ","base","base","2.4.1"
"removeTaskCallback","closure","function","TRUE","FALSE","(id) ","base","base","2.4.1"
"rep","special","function","TRUE","NA","","base","base","2.4.1"
"rep.Date","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"rep.POSIXct","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"rep.POSIXlt","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"rep.factor","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"rep.int","closure","function","TRUE","FALSE","(x, times) ","base","base","2.4.1"
"repeat","special","function","TRUE","NA","","base","base","2.4.1"
"replace","closure","function","TRUE","FALSE","(x, list, values) ","base","base","2.4.1"
"replicate","closure","function","TRUE","FALSE","(n, expr, simplify = TRUE) ","base","base","2.4.1"
"require","closure","function","TRUE","FALSE","(package, lib.loc = NULL, quietly = FALSE, warn.conflicts = TRUE,     keep.source = getOption(""keep.source.pkgs""), character.only = FALSE,     version, save = TRUE) ","base","base","2.4.1"
"restart","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"restartDescription","closure","function","TRUE","FALSE","(r) ","base","base","2.4.1"
"restartFormals","closure","function","TRUE","FALSE","(r) ","base","base","2.4.1"
"return","special","function","TRUE","NA","","base","base","2.4.1"
"rev","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"rev.default","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"rle","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"rm","closure","function","TRUE","FALSE","(..., list = character(0), pos = -1, envir = as.environment(pos),     inherits = FALSE) ","base","base","2.4.1"
"round","closure","function","TRUE","FALSE","(x, digits = 0) ","base","base","2.4.1"
"round.Date","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"round.POSIXt","closure","function","TRUE","FALSE","(x, units = c(""secs"", ""mins"", ""hours"", ""days"")) ","base","base","2.4.1"
"round.difftime","closure","function","TRUE","FALSE","(x, digits = 0) ","base","base","2.4.1"
"row","closure","function","TRUE","FALSE","(x, as.factor = FALSE) ","base","base","2.4.1"
"row.names","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"row.names.data.frame","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"row.names.default","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"row.names<-","closure","function","TRUE","FALSE","(x, value) ","base","base","2.4.1"
"row.names<-.data.frame","closure","function","TRUE","FALSE","(x, value) ","base","base","2.4.1"
"row.names<-.default","closure","function","TRUE","FALSE","(x, value) ","base","base","2.4.1"
"rowMeans","closure","function","TRUE","FALSE","(x, na.rm = FALSE, dims = 1) ","base","base","2.4.1"
"rowSums","closure","function","TRUE","FALSE","(x, na.rm = FALSE, dims = 1) ","base","base","2.4.1"
"rownames","closure","function","TRUE","FALSE","(x, do.NULL = TRUE, prefix = ""row"") ","base","base","2.4.1"
"rownames<-","closure","function","TRUE","FALSE","(x, value) ","base","base","2.4.1"
"rowsum","closure","function","TRUE","FALSE","(x, group, reorder = TRUE, ...) ","base","base","2.4.1"
"rowsum.data.frame","closure","function","TRUE","FALSE","(x, group, reorder = TRUE, na.rm = FALSE, ...) ","base","base","2.4.1"
"rowsum.default","closure","function","TRUE","FALSE","(x, group, reorder = TRUE, na.rm = FALSE, ...) ","base","base","2.4.1"
"sQuote","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"sample","closure","function","TRUE","FALSE","(x, size, replace = FALSE, prob = NULL) ","base","base","2.4.1"
"sapply","closure","function","TRUE","FALSE","(X, FUN, ..., simplify = TRUE, USE.NAMES = TRUE) ","base","base","2.4.1"
"save","closure","function","TRUE","FALSE","(..., list = character(0), file = stop(""'file' must be specified""),     ascii = FALSE, version = NULL, envir = parent.frame(), compress = !ascii,     eval.promises = TRUE) ","base","base","2.4.1"
"save.image","closure","function","TRUE","FALSE","(file = "".RData"", version = NULL, ascii = FALSE, compress = !ascii,     safe = TRUE) ","base","base","2.4.1"
"saveNamespaceImage","closure","function","TRUE","FALSE","(package, rdafile, lib.loc = NULL, keep.source = getOption(""keep.source.pkgs""),     compress = TRUE) ","base","base","2.4.1"
"scale","closure","function","TRUE","FALSE","(x, center = TRUE, scale = TRUE) ","base","base","2.4.1"
"scale.default","closure","function","TRUE","FALSE","(x, center = TRUE, scale = TRUE) ","base","base","2.4.1"
"scan","closure","function","TRUE","FALSE","(file = """", what = double(0), nmax = -1, n = -1, sep = """",     quote = if (identical(sep, ""\n"")) """" else ""'\"""", dec = ""."",     skip = 0, nlines = 0, na.strings = ""NA"", flush = FALSE, fill = FALSE,     strip.white = FALSE, quiet = FALSE, blank.lines.skip = TRUE,     multi.line = TRUE, comment.char = """", allowEscapes = FALSE) ","base","base","2.4.1"
"scan.url","closure","function","TRUE","FALSE","(url, file = tempfile(), method, ...) ","base","base","2.4.1"
"search","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"searchpaths","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"seek","closure","function","TRUE","FALSE","(con, ...) ","base","base","2.4.1"
"seek.connection","closure","function","TRUE","FALSE","(con, where = NA, origin = ""start"", rw = """", ...) ","base","base","2.4.1"
"seq","closure","function","TRUE","FALSE","(...) ","base","base","2.4.1"
"seq.Date","closure","function","TRUE","FALSE","(from, to, by, length.out = NULL, along.with = NULL,     ...) ","base","base","2.4.1"
"seq.POSIXt","closure","function","TRUE","FALSE","(from, to, by, length.out = NULL, along.with = NULL,     ...) ","base","base","2.4.1"
"seq.default","closure","function","TRUE","FALSE","(from = 1, to = 1, by = ((to - from)/(length.out - 1)),     length.out = NULL, along.with = NULL, ...) ","base","base","2.4.1"
"seq.int","special","function","TRUE","NA","","base","base","2.4.1"
"seq_along","special","function","TRUE","NA","","base","base","2.4.1"
"seq_len","builtin","function","TRUE","NA","","base","base","2.4.1"
"sequence","closure","function","TRUE","FALSE","(nvec) ","base","base","2.4.1"
"serialize","closure","function","TRUE","FALSE","(object, connection, ascii = FALSE, refhook = NULL) ","base","base","2.4.1"
"set.seed","closure","function","TRUE","FALSE","(seed, kind = NULL) ","base","base","2.4.1"
"setCConverterStatus","closure","function","TRUE","FALSE","(id, status) ","base","base","2.4.1"
"setHook","closure","function","TRUE","FALSE","(hookName, value, action = c(""append"", ""prepend"", ""replace"")) ","base","base","2.4.1"
"setNamespaceInfo","closure","function","TRUE","FALSE","(ns, which, val) ","base","base","2.4.1"
"setdiff","closure","function","TRUE","FALSE","(x, y) ","base","base","2.4.1"
"setequal","closure","function","TRUE","FALSE","(x, y) ","base","base","2.4.1"
"setwd","closure","function","TRUE","FALSE","(dir) ","base","base","2.4.1"
"shQuote","closure","function","TRUE","FALSE","(string, type = c(""sh"", ""csh"", ""cmd"")) ","base","base","2.4.1"
"showConnections","closure","function","TRUE","FALSE","(all = FALSE) ","base","base","2.4.1"
"sign","builtin","function","TRUE","NA","","base","base","2.4.1"
"signalCondition","closure","function","TRUE","FALSE","(cond) ","base","base","2.4.1"
"signif","closure","function","TRUE","FALSE","(x, digits = 6) ","base","base","2.4.1"
"simpleCondition","closure","function","TRUE","FALSE","(message, call = NULL) ","base","base","2.4.1"
"simpleError","closure","function","TRUE","FALSE","(message, call = NULL) ","base","base","2.4.1"
"simpleMessage","closure","function","TRUE","FALSE","(message, call = NULL) ","base","base","2.4.1"
"simpleWarning","closure","function","TRUE","FALSE","(message, call = NULL) ","base","base","2.4.1"
"sin","builtin","function","TRUE","NA","","base","base","2.4.1"
"single","closure","function","TRUE","FALSE","(length = 0) ","base","base","2.4.1"
"sinh","builtin","function","TRUE","NA","","base","base","2.4.1"
"sink","closure","function","TRUE","FALSE","(file = NULL, append = FALSE, type = c(""output"", ""message""),     split = FALSE) ","base","base","2.4.1"
"sink.number","closure","function","TRUE","FALSE","(type = c(""output"", ""message"")) ","base","base","2.4.1"
"slice.index","closure","function","TRUE","FALSE","(x, MARGIN) ","base","base","2.4.1"
"socketConnection","closure","function","TRUE","FALSE","(host = ""localhost"", port, server = FALSE, blocking = FALSE,     open = ""a+"", encoding = getOption(""encoding"")) ","base","base","2.4.1"
"socketSelect","closure","function","TRUE","FALSE","(socklist, write = FALSE, timeout = NULL) ","base","base","2.4.1"
"solve","closure","function","TRUE","FALSE","(a, b, ...) ","base","base","2.4.1"
"solve.default","closure","function","TRUE","FALSE","(a, b, tol = ifelse(LINPACK, 1e-07, .Machine$double.eps),     LINPACK = FALSE, ...) ","base","base","2.4.1"
"solve.qr","closure","function","TRUE","FALSE","(a, b, ...) ","base","base","2.4.1"
"sort","closure","function","TRUE","FALSE","(x, decreasing = FALSE, ...) ","base","base","2.4.1"
"sort.POSIXlt","closure","function","TRUE","FALSE","(x, decreasing = FALSE, na.last = NA, ...) ","base","base","2.4.1"
"sort.default","closure","function","TRUE","FALSE","(x, decreasing = FALSE, na.last = NA, ...) ","base","base","2.4.1"
"sort.int","closure","function","TRUE","FALSE","(x, partial = NULL, na.last = NA, decreasing = FALSE,     method = c(""shell"", ""quick""), index.return = FALSE) ","base","base","2.4.1"
"sort.list","closure","function","TRUE","FALSE","(x, partial = NULL, na.last = TRUE, decreasing = FALSE,     method = c(""shell"", ""quick"", ""radix"")) ","base","base","2.4.1"
"source","closure","function","TRUE","FALSE","(file, local = FALSE, echo = verbose, print.eval = echo,     verbose = getOption(""verbose""), prompt.echo = getOption(""prompt""),     max.deparse.length = 150, chdir = FALSE, encoding = getOption(""encoding"")) ","base","base","2.4.1"
"source.url","closure","function","TRUE","FALSE","(url, file = tempfile(), method, ...) ","base","base","2.4.1"
"split","closure","function","TRUE","FALSE","(x, f, drop = FALSE, ...) ","base","base","2.4.1"
"split.data.frame","closure","function","TRUE","FALSE","(x, f, drop = FALSE, ...) ","base","base","2.4.1"
"split.default","closure","function","TRUE","FALSE","(x, f, drop = FALSE, ...) ","base","base","2.4.1"
"split<-","closure","function","TRUE","FALSE","(x, f, drop = FALSE, ..., value) ","base","base","2.4.1"
"split<-.data.frame","closure","function","TRUE","FALSE","(x, f, drop = FALSE, ..., value) ","base","base","2.4.1"
"split<-.default","closure","function","TRUE","FALSE","(x, f, drop = FALSE, ..., value) ","base","base","2.4.1"
"sprintf","closure","function","TRUE","FALSE","(fmt, ...) ","base","base","2.4.1"
"sqrt","builtin","function","TRUE","NA","","base","base","2.4.1"
"stack","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"stack.data.frame","closure","function","TRUE","FALSE","(x, select, ...) ","base","base","2.4.1"
"stack.default","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"standardGeneric","builtin","function","TRUE","NA","","base","base","2.4.1"
"stderr","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"stdin","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"stdout","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"stop","closure","function","TRUE","FALSE","(..., call. = TRUE, domain = NULL) ","base","base","2.4.1"
"stopifnot","closure","function","TRUE","FALSE","(...) ","base","base","2.4.1"
"storage.mode","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"storage.mode<-","closure","function","TRUE","FALSE","(x, value) ","base","base","2.4.1"
"str.POSIXt","closure","function","TRUE","FALSE","(object, ...) ","base","base","2.4.1"
"strftime","closure","function","TRUE","FALSE","(x, format = """", usetz = FALSE, ...) ","base","base","2.4.1"
"strptime","closure","function","TRUE","FALSE","(x, format, tz = """") ","base","base","2.4.1"
"strsplit","closure","function","TRUE","FALSE","(x, split, extended = TRUE, fixed = FALSE, perl = FALSE) ","base","base","2.4.1"
"strtrim","closure","function","TRUE","FALSE","(x, width) ","base","base","2.4.1"
"structure","closure","function","TRUE","FALSE","(.Data, ...) ","base","base","2.4.1"
"strwrap","closure","function","TRUE","FALSE","(x, width = 0.9 * getOption(""width""), indent = 0, exdent = 0,     prefix = """", simplify = TRUE) ","base","base","2.4.1"
"sub","closure","function","TRUE","FALSE","(pattern, replacement, x, ignore.case = FALSE, extended = TRUE,     perl = FALSE, fixed = FALSE, useBytes = FALSE) ","base","base","2.4.1"
"subset","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"subset.data.frame","closure","function","TRUE","FALSE","(x, subset, select, drop = FALSE, ...) ","base","base","2.4.1"
"subset.default","closure","function","TRUE","FALSE","(x, subset, ...) ","base","base","2.4.1"
"subset.matrix","closure","function","TRUE","FALSE","(x, subset, select, drop = FALSE, ...) ","base","base","2.4.1"
"substitute","special","function","TRUE","NA","","base","base","2.4.1"
"substr","closure","function","TRUE","FALSE","(x, start, stop) ","base","base","2.4.1"
"substr<-","closure","function","TRUE","FALSE","(x, start, stop, value) ","base","base","2.4.1"
"substring","closure","function","TRUE","FALSE","(text, first, last = 1e+06) ","base","base","2.4.1"
"substring<-","closure","function","TRUE","FALSE","(text, first, last = 1e+06, value) ","base","base","2.4.1"
"sum","closure","function","TRUE","FALSE","(..., na.rm = FALSE) ","base","base","2.4.1"
"summary","closure","function","TRUE","FALSE","(object, ...) ","base","base","2.4.1"
"summary.Date","closure","function","TRUE","FALSE","(object, digits = 12, ...) ","base","base","2.4.1"
"summary.POSIXct","closure","function","TRUE","FALSE","(object, digits = 15, ...) ","base","base","2.4.1"
"summary.POSIXlt","closure","function","TRUE","FALSE","(object, digits = 15, ...) ","base","base","2.4.1"
"summary.connection","closure","function","TRUE","FALSE","(object, ...) ","base","base","2.4.1"
"summary.data.frame","closure","function","TRUE","FALSE","(object, maxsum = 7, digits = max(3, getOption(""digits"") -     3), ...) ","base","base","2.4.1"
"summary.default","closure","function","TRUE","FALSE","(object, ..., digits = max(3, getOption(""digits"") -     3)) ","base","base","2.4.1"
"summary.factor","closure","function","TRUE","FALSE","(object, maxsum = 100, ...) ","base","base","2.4.1"
"summary.matrix","closure","function","TRUE","FALSE","(object, ...) ","base","base","2.4.1"
"summary.table","closure","function","TRUE","FALSE","(object, ...) ","base","base","2.4.1"
"suppressMessages","closure","function","TRUE","FALSE","(expr) ","base","base","2.4.1"
"suppressWarnings","closure","function","TRUE","FALSE","(expr) ","base","base","2.4.1"
"svd","closure","function","TRUE","FALSE","(x, nu = min(n, p), nv = min(n, p), LINPACK = FALSE) ","base","base","2.4.1"
"sweep","closure","function","TRUE","FALSE","(x, MARGIN, STATS, FUN = ""-"", ...) ","base","base","2.4.1"
"switch","closure","function","TRUE","FALSE","(EXPR, ...) ","base","base","2.4.1"
"symbol.C","builtin","function","TRUE","NA","","base","base","2.4.1"
"symbol.For","builtin","function","TRUE","NA","","base","base","2.4.1"
"sys.call","closure","function","TRUE","FALSE","(which = 0) ","base","base","2.4.1"
"sys.calls","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"sys.frame","closure","function","TRUE","FALSE","(which = 0) ","base","base","2.4.1"
"sys.frames","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"sys.function","closure","function","TRUE","FALSE","(which = 0) ","base","base","2.4.1"
"sys.load.image","closure","function","TRUE","FALSE","(name, quiet) ","base","base","2.4.1"
"sys.nframe","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"sys.on.exit","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"sys.parent","closure","function","TRUE","FALSE","(n = 1) ","base","base","2.4.1"
"sys.parents","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"sys.save.image","closure","function","TRUE","FALSE","(name) ","base","base","2.4.1"
"sys.source","closure","function","TRUE","FALSE","(file, envir = baseenv(), chdir = FALSE, keep.source = getOption(""keep.source.pkgs"")) ","base","base","2.4.1"
"sys.status","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"system","closure","function","TRUE","FALSE","(command, intern = FALSE, ignore.stderr = FALSE) ","base","base","2.4.1"
"system.file","closure","function","TRUE","FALSE","(..., package = ""base"", lib.loc = NULL) ","base","base","2.4.1"
"system.time","closure","function","TRUE","FALSE","(expr, gcFirst = TRUE) ","base","base","2.4.1"
"t","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"t.data.frame","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"t.default","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"table","closure","function","TRUE","FALSE","(..., exclude = c(NA, NaN), dnn = list.names(...), deparse.level = 1) ","base","base","2.4.1"
"tabulate","closure","function","TRUE","FALSE","(bin, nbins = max(1, bin)) ","base","base","2.4.1"
"tan","builtin","function","TRUE","NA","","base","base","2.4.1"
"tanh","builtin","function","TRUE","NA","","base","base","2.4.1"
"tapply","closure","function","TRUE","FALSE","(X, INDEX, FUN = NULL, ..., simplify = TRUE) ","base","base","2.4.1"
"taskCallbackManager","closure","function","TRUE","FALSE","(handlers = list(), registered = FALSE, verbose = FALSE) ","base","base","2.4.1"
"tcrossprod","closure","function","TRUE","FALSE","(x, y = NULL) ","base","base","2.4.1"
"tempdir","closure","function","TRUE","FALSE","() ","base","base","2.4.1"
"tempfile","closure","function","TRUE","FALSE","(pattern = ""file"", tmpdir = tempdir()) ","base","base","2.4.1"
"testPlatformEquivalence","closure","function","TRUE","FALSE","(built, run) ","base","base","2.4.1"
"tetragamma","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"textConnection","closure","function","TRUE","FALSE","(object, open = ""r"", local = FALSE) ","base","base","2.4.1"
"textConnectionValue","closure","function","TRUE","FALSE","(con) ","base","base","2.4.1"
"toString","closure","function","TRUE","FALSE","(x, ...) ","base","base","2.4.1"
"toString.default","closure","function","TRUE","FALSE","(x, width = NULL, ...) ","base","base","2.4.1"
"tolower","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"topenv","closure","function","TRUE","FALSE","(envir = parent.frame(), matchThisEnv = getOption(""topLevelEnvironment"")) ","base","base","2.4.1"
"toupper","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"trace","closure","function","TRUE","FALSE","(what, tracer, exit, at, print, signature, where = topenv(parent.frame()),     edit = FALSE) ","base","base","2.4.1"
"traceback","closure","function","TRUE","FALSE","(x = NULL, max.lines = getOption(""deparse.max.lines"")) ","base","base","2.4.1"
"tracingState","closure","function","TRUE","FALSE","(on = NULL) ","base","base","2.4.1"
"transform","closure","function","TRUE","FALSE","(""_data"", ...) ","base","base","2.4.1"
"transform.data.frame","closure","function","TRUE","FALSE","(""_data"", ...) ","base","base","2.4.1"
"transform.default","closure","function","TRUE","FALSE","(""_data"", ...) ","base","base","2.4.1"
"trigamma","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"trunc","builtin","function","TRUE","NA","","base","base","2.4.1"
"trunc.Date","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"trunc.POSIXt","closure","function","TRUE","FALSE","(x, units = c(""secs"", ""mins"", ""hours"", ""days"")) ","base","base","2.4.1"
"truncate","closure","function","TRUE","FALSE","(con, ...) ","base","base","2.4.1"
"truncate.connection","closure","function","TRUE","FALSE","(con, ...) ","base","base","2.4.1"
"try","closure","function","TRUE","FALSE","(expr, silent = FALSE) ","base","base","2.4.1"
"tryCatch","closure","function","TRUE","FALSE","(expr, ..., finally) ","base","base","2.4.1"
"type.convert","closure","function","TRUE","FALSE","(x, na.strings = ""NA"", as.is = FALSE, dec = ""."") ","base","base","2.4.1"
"typeof","closure","function","TRUE","FALSE","(x) ","base","base","2.4.1"
"unclass","builtin","function","TRUE","NA","","base","base","2.4.1"
"undebug","builtin","function","TRUE","NA","","base","base","2.4.1"
"union","closure","function","TRUE","FALSE","(x, y) ","base","base","2.4.1"
"unique","closure","function","TRUE","FALSE","(x, incomparables = FALSE, ...) ","base","base","2.4.1"
"unique.POSIXlt","closure","function","TRUE","FALSE","(x, incomparables = FALSE, ...) ","base","base","2.4.1"
"unique.array","closure","function","TRUE","FALSE","(x, incomparables = FALSE, MARGIN = 1, ...) ","base","base","2.4.1"
"unique.data.frame","closure","function","TRUE","FALSE","(x, incomparables = FALSE, ...) ","base","base","2.4.1"
"unique.default","closure","function","TRUE","FALSE","(x, incomparables = FALSE, ...) ","base","base","2.4.1"
"unique.matrix","closure","function","TRUE","FALSE","(x, incomparables = FALSE, MARGIN = 1, ...) ","base","base","2.4.1"
