"name","type","class","exported","S4generic","args","package","priority","Rversion","hidden"
"length","builtin","function","TRUE","NA","","base","NA","1.5.0",FALSE
"length<-","builtin","function","TRUE","NA","","base","NA","1.5.0",FALSE
"letters","character","character","TRUE","FALSE","NA","base","NA","1.5.0",FALSE
"levels","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"levels<-","closure","function","TRUE","FALSE","(x, value) ","base","NA","1.5.0",FALSE
"levels<-.default","closure","function","TRUE","FALSE","(x, value) ","base","NA","1.5.0",FALSE
"levels<-.factor","closure","function","TRUE","FALSE","(x, value) ","base","NA","1.5.0",FALSE
"lgamma","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"library","closure","function","TRUE","FALSE","(package, help, lib.loc = NULL, character.only = FALSE,     logical.return = FALSE, warn.conflicts = TRUE, keep.source = getOption(""keep.source.pkgs""),     verbose = getOption(""verbose"")) ","base","NA","1.5.0",FALSE
"library.dynam","closure","function","TRUE","FALSE","(chname, package = .packages(), lib.loc = NULL, verbose = getOption(""verbose""),     file.ext = .Platform$dynlib.ext, ...) ","base","NA","1.5.0",FALSE
"licence","closure","function","TRUE","FALSE","() ","base","NA","1.5.0",FALSE
"license","closure","function","TRUE","FALSE","() ","base","NA","1.5.0",FALSE
"limitedLabels","closure","function","TRUE","FALSE","(value, maxwidth = options()$width) ","base","NA","1.5.0",FALSE
"lines","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"lines.default","closure","function","TRUE","FALSE","(x, y = NULL, type = ""l"", col = par(""col""), lty = par(""lty""),     ...) ","base","NA","1.5.0",FALSE
"lines.formula","closure","function","TRUE","FALSE","(formula, data = parent.frame(), ..., subset) ","base","NA","1.5.0",FALSE
"lines.histogram","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"lines.ts","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"list","builtin","function","TRUE","NA","","base","NA","1.5.0",FALSE
"list.files","closure","function","TRUE","FALSE","(path = ""."", pattern = NULL, all.files = FALSE, full.names = FALSE) ","base","NA","1.5.0",FALSE
"lm","closure","function","TRUE","FALSE","(formula, data = list(), subset, weights, na.action,     method = ""qr"", model = TRUE, x = FALSE, y = FALSE, qr = TRUE,     singular.ok = TRUE, contrasts = NULL, offset = NULL, ...) ","base","NA","1.5.0",FALSE
"lm.fit","closure","function","TRUE","FALSE","(x, y, offset = NULL, method = ""qr"", tol = 1e-07, ...) ","base","NA","1.5.0",FALSE
"lm.fit.null","closure","function","TRUE","FALSE","(x, y, method = ""qr"", tol = 1e-07, ...) ","base","NA","1.5.0",FALSE
"lm.influence","closure","function","TRUE","FALSE","(lm.obj) ","base","NA","1.5.0",FALSE
"lm.wfit","closure","function","TRUE","FALSE","(x, y, w, offset = NULL, method = ""qr"", tol = 1e-07,     ...) ","base","NA","1.5.0",FALSE
"lm.wfit.null","closure","function","TRUE","FALSE","(x, y, w, method = ""qr"", tol = 1e-07, ...) ","base","NA","1.5.0",FALSE
"load","closure","function","TRUE","FALSE","(file, envir = parent.frame()) ","base","NA","1.5.0",FALSE
"loadhistory","closure","function","TRUE","FALSE","(file = "".Rhistory"") ","base","NA","1.5.0",FALSE
"local","closure","function","TRUE","FALSE","(expr, envir = new.env()) ","base","NA","1.5.0",FALSE
"locator","closure","function","TRUE","FALSE","(n = 512, type = ""n"", ...) ","base","NA","1.5.0",FALSE
"lockBinding","closure","function","TRUE","FALSE","(sym, env) ","base","NA","1.5.0",FALSE
"lockEnvironment","closure","function","TRUE","FALSE","(env, bindings = FALSE) ","base","NA","1.5.0",FALSE
"log","closure","function","TRUE","FALSE","(x, base = exp(1)) ","base","NA","1.5.0",FALSE
"log10","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"log1p","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"log2","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"logLik","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"logLik.glm","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"logLik.lm","closure","function","TRUE","FALSE","(object, REML = FALSE, ...) ","base","NA","1.5.0",FALSE
"logb","closure","function","TRUE","FALSE","(x, base = exp(1)) ","base","NA","1.5.0",FALSE
"logical","closure","function","TRUE","FALSE","(length = 0) ","base","NA","1.5.0",FALSE
"loglin","closure","function","TRUE","FALSE","(table, margin, start = rep(1, length(table)), fit = FALSE,     eps = 0.1, iter = 20, param = FALSE, print = TRUE) ","base","NA","1.5.0",FALSE
"lower.tri","closure","function","TRUE","FALSE","(x, diag = FALSE) ","base","NA","1.5.0",FALSE
"lowess","closure","function","TRUE","FALSE","(x, y = NULL, f = 2/3, iter = 3, delta = 0.01 * diff(range(xy$x[o]))) ","base","NA","1.5.0",FALSE
"ls","closure","function","TRUE","FALSE","(name, pos = -1, envir = as.environment(pos), all.names = FALSE,     pattern) ","base","NA","1.5.0",FALSE
"ls.diag","closure","function","TRUE","FALSE","(ls.out) ","base","NA","1.5.0",FALSE
"ls.print","closure","function","TRUE","FALSE","(ls.out, digits = 4, print.it = TRUE) ","base","NA","1.5.0",FALSE
"ls.str","closure","function","TRUE","FALSE","(pos = 1, pattern, ..., mode = ""any"", max.level = 1,     give.attr = FALSE) ","base","NA","1.5.0",FALSE
"lsf.str","closure","function","TRUE","FALSE","(pos = 1, pattern, ...) ","base","NA","1.5.0",FALSE
"lsfit","closure","function","TRUE","FALSE","(x, y, wt = NULL, intercept = TRUE, tolerance = 1e-07,     yname = NULL) ","base","NA","1.5.0",FALSE
"machine","closure","function","TRUE","FALSE","() ","base","NA","1.5.0",FALSE
"mad","closure","function","TRUE","FALSE","(x, center = median(x), constant = 1.4826, na.rm = FALSE,     low = FALSE, high = FALSE) ","base","NA","1.5.0",FALSE
"mahalanobis","closure","function","TRUE","FALSE","(x, center, cov, inverted = FALSE, tol.inv = 1e-07) ","base","NA","1.5.0",FALSE
"make.link","closure","function","TRUE","FALSE","(link) ","base","NA","1.5.0",FALSE
"make.names","closure","function","TRUE","FALSE","(names, unique = FALSE) ","base","NA","1.5.0",FALSE
"make.socket","closure","function","TRUE","FALSE","(host = ""localhost"", port, fail = TRUE, server = FALSE) ","base","NA","1.5.0",FALSE
"make.tables.aovproj","closure","function","TRUE","FALSE","(proj.cols, mf.cols, prjs, mf, fun = ""mean"", prt = FALSE,     ...) ","base","NA","1.5.0",FALSE
"make.tables.aovprojlist","closure","function","TRUE","FALSE","(proj.cols, strata.cols, model.cols, projections, model,     eff, fun = ""mean"", prt = FALSE, ...) ","base","NA","1.5.0",FALSE
"makeActiveBinding","closure","function","TRUE","FALSE","(sym, fun, env) ","base","NA","1.5.0",FALSE
"makepredictcall","closure","function","TRUE","FALSE","(var, call) ","base","NA","1.5.0",FALSE
"makepredictcall.default","closure","function","TRUE","FALSE","(var, call) ","base","NA","1.5.0",FALSE
"makepredictcall.poly","closure","function","TRUE","FALSE","(var, call) ","base","NA","1.5.0",FALSE
"manova","closure","function","TRUE","FALSE","(...) ","base","NA","1.5.0",FALSE
"margin.table","closure","function","TRUE","FALSE","(x, margin = NULL) ","base","NA","1.5.0",FALSE
"mat.or.vec","closure","function","TRUE","FALSE","(nr, nc) ","base","NA","1.5.0",FALSE
"match","closure","function","TRUE","FALSE","(x, table, nomatch = NA, incomparables = FALSE) ","base","NA","1.5.0",FALSE
"match.arg","closure","function","TRUE","FALSE","(arg, choices) ","base","NA","1.5.0",FALSE
"match.call","closure","function","TRUE","FALSE","(definition = NULL, call = sys.call(sys.parent()), expand.dots = TRUE) ","base","NA","1.5.0",FALSE
"match.fun","closure","function","TRUE","FALSE","(FUN, descend = TRUE) ","base","NA","1.5.0",FALSE
"matlines","closure","function","TRUE","FALSE","(x, y, type = ""l"", lty = 1:5, lwd = 1, pch = NULL, col = 1:6,     ...) ","base","NA","1.5.0",FALSE
"matplot","closure","function","TRUE","FALSE","(x, y, type = ""p"", lty = 1:5, lwd = 1, pch = NULL, col = 1:6,     cex = NULL, xlab = NULL, ylab = NULL, xlim = NULL, ylim = NULL,     ..., add = FALSE, verbose = getOption(""verbose"")) ","base","NA","1.5.0",FALSE
"matpoints","closure","function","TRUE","FALSE","(x, y, type = ""p"", lty = 1:5, lwd = 1, pch = NULL, col = 1:6,     ...) ","base","NA","1.5.0",FALSE
"matrix","closure","function","TRUE","FALSE","(data = NA, nrow = 1, ncol = 1, byrow = FALSE, dimnames = NULL) ","base","NA","1.5.0",FALSE
"max","closure","function","TRUE","FALSE","(..., na.rm = FALSE) ","base","NA","1.5.0",FALSE
"max.col","closure","function","TRUE","FALSE","(m) ","base","NA","1.5.0",FALSE
"mean","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"mean.POSIXct","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"mean.POSIXlt","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"mean.data.frame","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"mean.default","closure","function","TRUE","FALSE","(x, trim = 0, na.rm = FALSE, ...) ","base","NA","1.5.0",FALSE
"median","closure","function","TRUE","FALSE","(x, na.rm = FALSE) ","base","NA","1.5.0",FALSE
"mem.limits","closure","function","TRUE","FALSE","(nsize = NA, vsize = NA) ","base","NA","1.5.0",FALSE
"memory.profile","closure","function","TRUE","FALSE","() ","base","NA","1.5.0",FALSE
"menu","closure","function","TRUE","FALSE","(choices, graphics = FALSE, title = """") ","base","NA","1.5.0",FALSE
"merge","closure","function","TRUE","FALSE","(x, y, ...) ","base","NA","1.5.0",FALSE
"merge.data.frame","closure","function","TRUE","FALSE","(x, y, by = intersect(names(x), names(y)), by.x = by,     by.y = by, all = FALSE, all.x = all, all.y = all, sort = TRUE,     suffixes = c("".x"", "".y""), ...) ","base","NA","1.5.0",FALSE
"merge.default","closure","function","TRUE","FALSE","(x, y, ...) ","base","NA","1.5.0",FALSE
"methods","closure","function","TRUE","FALSE","(generic.function, class) ","base","NA","1.5.0",FALSE
"min","closure","function","TRUE","FALSE","(..., na.rm = FALSE) ","base","NA","1.5.0",FALSE
"missing","special","function","TRUE","NA","","base","NA","1.5.0",FALSE
"mode","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"mode<-","closure","function","TRUE","FALSE","(x, value) ","base","NA","1.5.0",FALSE
"model.extract","closure","function","TRUE","FALSE","(frame, component) ","base","NA","1.5.0",FALSE
"model.frame","closure","function","TRUE","FALSE","(formula, ...) ","base","NA","1.5.0",FALSE
"model.frame.aovlist","closure","function","TRUE","FALSE","(formula, data = NULL, ...) ","base","NA","1.5.0",FALSE
"model.frame.default","closure","function","TRUE","FALSE","(formula, data = NULL, subset = NULL, na.action = na.fail,     drop.unused.levels = FALSE, xlev = NULL, ...) ","base","NA","1.5.0",FALSE
"model.frame.glm","closure","function","TRUE","FALSE","(formula, data, na.action, ...) ","base","NA","1.5.0",FALSE
"model.frame.lm","closure","function","TRUE","FALSE","(formula, data, na.action, ...) ","base","NA","1.5.0",FALSE
"model.matrix","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"model.matrix.default","closure","function","TRUE","FALSE","(object, data = environment(object), contrasts.arg = NULL,     xlev = NULL, ...) ","base","NA","1.5.0",FALSE
"model.matrix.glm.null","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"model.matrix.lm","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"model.matrix.lm.null","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"model.offset","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"model.response","closure","function","TRUE","FALSE","(data, type = ""any"") ","base","NA","1.5.0",FALSE
"model.tables","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"model.tables.aov","closure","function","TRUE","FALSE","(x, type = ""effects"", se = FALSE, cterms, ...) ","base","NA","1.5.0",FALSE
"model.tables.aovlist","closure","function","TRUE","FALSE","(x, type = ""effects"", se = FALSE, ...) ","base","NA","1.5.0",FALSE
"model.weights","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"month.abb","character","character","TRUE","FALSE","NA","base","NA","1.5.0",FALSE
"month.name","character","character","TRUE","FALSE","NA","base","NA","1.5.0",FALSE
"months","closure","function","TRUE","FALSE","(x, abbreviate) ","base","NA","1.5.0",FALSE
"months.POSIXt","closure","function","TRUE","FALSE","(x, abbreviate = FALSE) ","base","NA","1.5.0",FALSE
"mosaicplot","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"mosaicplot.default","closure","function","TRUE","FALSE","(x, main = NULL, xlab = NULL, ylab = NULL, sort = NULL,     off = NULL, dir = NULL, color = FALSE, shade = FALSE, margin = NULL,     type = c(""pearson"", ""deviance"", ""FT""), ...) ","base","NA","1.5.0",FALSE
"mosaicplot.formula","closure","function","TRUE","FALSE","(formula, data = NULL, ..., subset) ","base","NA","1.5.0",FALSE
"mostattributes<-","closure","function","TRUE","FALSE","(obj, value) ","base","NA","1.5.0",FALSE
"mtext","closure","function","TRUE","FALSE","(text, side = 3, line = 0, outer = FALSE, at = NA, adj = NA,     cex = NA, col = NA, font = NA, vfont = NULL, ...) ","base","NA","1.5.0",FALSE
"mvfft","closure","function","TRUE","FALSE","(z, inverse = FALSE) ","base","NA","1.5.0",FALSE
"n2mfrow","closure","function","TRUE","FALSE","(nr.plots) ","base","NA","1.5.0",FALSE
"na.action","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.action.default","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.exclude","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.exclude.data.frame","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.exclude.default","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.fail","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.fail.default","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.omit","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.omit.data.frame","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.omit.default","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.omit.ts","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"na.pass","closure","function","TRUE","FALSE","(object, ...) ","base","NA","1.5.0",FALSE
"names","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"names.default","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"names<-","closure","function","TRUE","FALSE","(x, value) ","base","NA","1.5.0",FALSE
"names<-.default","closure","function","TRUE","FALSE","(x, value) ","base","NA","1.5.0",FALSE
"napredict","closure","function","TRUE","FALSE","(omit, x, ...) ","base","NA","1.5.0",FALSE
"napredict.default","closure","function","TRUE","FALSE","(omit, x, ...) ","base","NA","1.5.0",FALSE
"napredict.exclude","closure","function","TRUE","FALSE","(omit, x, ...) ","base","NA","1.5.0",FALSE
"naprint","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"naprint.default","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"naprint.exclude","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"naprint.omit","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"naresid","closure","function","TRUE","FALSE","(omit, x, ...) ","base","NA","1.5.0",FALSE
"naresid.default","closure","function","TRUE","FALSE","(omit, x, ...) ","base","NA","1.5.0",FALSE
"naresid.exclude","closure","function","TRUE","FALSE","(omit, x, ...) ","base","NA","1.5.0",FALSE
"nargs","special","function","TRUE","NA","","base","NA","1.5.0",FALSE
"native.enc","integer","integer","TRUE","FALSE","NA","base","NA","1.5.0",FALSE
"nchar","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"nclass.FD","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"nclass.Sturges","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"nclass.scott","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"ncol","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"new.env","closure","function","TRUE","FALSE","(hash = FALSE, parent = parent.frame()) ","base","NA","1.5.0",FALSE
"newestVersion","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"next","special","function","TRUE","NA","","base","NA","1.5.0",FALSE
"nextn","closure","function","TRUE","FALSE","(n, factors = c(2, 3, 5)) ","base","NA","1.5.0",FALSE
"nlevels","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"nlm","closure","function","TRUE","FALSE","(f, p, hessian = FALSE, typsize = rep(1, length(p)),     fscale = 1, print.level = 0, ndigit = 12, gradtol = 1e-06,     stepmax = max(1000 * sqrt(sum((p/typsize)^2)), 1000), steptol = 1e-06,     iterlim = 100, check.analyticals = TRUE, ...) ","base","NA","1.5.0",FALSE
"noquote","closure","function","TRUE","FALSE","(obj) ","base","NA","1.5.0",FALSE
"nrow","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"nsl","closure","function","TRUE","FALSE","(hostname) ","base","NA","1.5.0",FALSE
"numeric","closure","function","TRUE","FALSE","(length = 0) ","base","NA","1.5.0",FALSE
"objWithClass","builtin","function","TRUE","NA","","base","NA","1.5.0",FALSE
"object.size","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"objects","closure","function","TRUE","FALSE","(name, pos = -1, envir = as.environment(pos), all.names = FALSE,     pattern) ","base","NA","1.5.0",FALSE
"offset","closure","function","TRUE","FALSE","(object) ","base","NA","1.5.0",FALSE
"old.packages","closure","function","TRUE","FALSE","(lib.loc = NULL, CRAN = getOption(""CRAN""), contriburl = contrib.url(CRAN),     method, available = NULL) ","base","NA","1.5.0",FALSE
"on.exit","special","function","TRUE","NA","","base","NA","1.5.0",FALSE
"open","closure","function","TRUE","FALSE","(con, ...) ","base","NA","1.5.0",FALSE
"open.connection","closure","function","TRUE","FALSE","(con, open = ""r"", blocking = TRUE, ...) ","base","NA","1.5.0",FALSE
"optim","closure","function","TRUE","FALSE","(par, fn, gr = NULL, method = c(""Nelder-Mead"", ""BFGS"",     ""CG"", ""L-BFGS-B"", ""SANN""), lower = -Inf, upper = Inf, control = list(),     hessian = FALSE, ...) ","base","NA","1.5.0",FALSE
"optimise","closure","function","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval),     maximum = FALSE, tol = .Machine$double.eps^0.25, ...) ","base","NA","1.5.0",FALSE
"optimize","closure","function","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval),     maximum = FALSE, tol = .Machine$double.eps^0.25, ...) ","base","NA","1.5.0",FALSE
"options","closure","function","TRUE","FALSE","(...) ","base","NA","1.5.0",FALSE
"order","closure","function","TRUE","FALSE","(..., na.last = TRUE, decreasing = FALSE) ","base","NA","1.5.0",FALSE
"ordered","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"outer","closure","function","TRUE","FALSE","(X, Y, FUN = ""*"", ...) ","base","NA","1.5.0",FALSE
"p.adjust","closure","function","TRUE","FALSE","(p, method = p.adjust.methods, n = length(p)) ","base","NA","1.5.0",FALSE
"p.adjust.methods","character","character","TRUE","FALSE","NA","base","NA","1.5.0",FALSE
"package.contents","closure","function","TRUE","FALSE","(pkg, lib.loc = NULL) ","base","NA","1.5.0",FALSE
"package.dependencies","closure","function","TRUE","FALSE","(x, check = FALSE) ","base","NA","1.5.0",FALSE
"package.description","closure","function","TRUE","FALSE","(pkg, lib.loc = NULL, fields = NULL) ","base","NA","1.5.0",FALSE
"package.skeleton","closure","function","TRUE","FALSE","(name = ""anRpackage"", list, environment = .GlobalEnv,     path = ""."", force = FALSE) ","base","NA","1.5.0",FALSE
"packageStatus","closure","function","TRUE","FALSE","(lib.loc = NULL, repositories = getOption(""repositories"")) ","base","NA","1.5.0",FALSE
"page","closure","function","TRUE","FALSE","(x, method = c(""dput"", ""print""), ...) ","base","NA","1.5.0",FALSE
"pairlist","closure","function","TRUE","FALSE","(...) ","base","NA","1.5.0",FALSE
"pairs","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"pairs.default","closure","function","TRUE","FALSE","(x, labels, panel = points, ..., main = NULL, oma = NULL,     font.main = par(""font.main""), cex.main = par(""cex.main""),     lower.panel = panel, upper.panel = panel, diag.panel = NULL,     text.panel = textPanel, label.pos = 0.5 + has.diag/3, cex.labels = NULL,     font.labels = 1, row1attop = TRUE, gap = 1) ","base","NA","1.5.0",FALSE
"pairs.formula","closure","function","TRUE","FALSE","(formula, data = NULL, ..., subset) ","base","NA","1.5.0",FALSE
"palette","closure","function","TRUE","FALSE","(value) ","base","NA","1.5.0",FALSE
"panel.smooth","closure","function","TRUE","FALSE","(x, y, col = par(""col""), bg = NA, pch = par(""pch""),     cex = 1, col.smooth = ""red"", span = 2/3, iter = 3, ...) ","base","NA","1.5.0",FALSE
"par","closure","function","TRUE","FALSE","(..., no.readonly = FALSE) ","base","NA","1.5.0",FALSE
"parent.env","closure","function","TRUE","FALSE","(env) ","base","NA","1.5.0",FALSE
"parent.env<-","closure","function","TRUE","FALSE","(env, value) ","base","NA","1.5.0",FALSE
"parent.frame","closure","function","TRUE","FALSE","(n = 1) ","base","NA","1.5.0",FALSE
"parse","closure","function","TRUE","FALSE","(file = """", n = NULL, text = NULL, prompt = ""?"", white = FALSE) ","base","NA","1.5.0",FALSE
"parse.dcf","closure","function","TRUE","FALSE","(...) ","base","NA","1.5.0",FALSE
"paste","closure","function","TRUE","FALSE","(..., sep = "" "", collapse = NULL) ","base","NA","1.5.0",FALSE
"path.expand","closure","function","TRUE","FALSE","(path) ","base","NA","1.5.0",FALSE
"pbeta","closure","function","TRUE","FALSE","(q, shape1, shape2, ncp = 0, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"pbinom","closure","function","TRUE","FALSE","(q, size, prob, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"pbirthday","closure","function","TRUE","FALSE","(n, classes = 365, coincident = 2) ","base","NA","1.5.0",FALSE
"pcauchy","closure","function","TRUE","FALSE","(q, location = 0, scale = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"pchisq","closure","function","TRUE","FALSE","(q, df, ncp = 0, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"pdf","closure","function","TRUE","FALSE","(file = ifelse(onefile, ""Rplots.pdf"", ""Rplot%03d.pdf""),     width = 6, height = 6, onefile = TRUE, ...) ","base","NA","1.5.0",FALSE
"pentagamma","closure","function","TRUE","FALSE","(x) ","base","NA","1.5.0",FALSE
"persp","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"persp.default","closure","function","TRUE","FALSE","(x = seq(0, 1, len = nrow(z)), y = seq(0, 1, len = ncol(z)),     z, xlim = range(x), ylim = range(y), zlim = range(z, na.rm = TRUE),     xlab = NULL, ylab = NULL, zlab = NULL, main = NULL, sub = NULL,     theta = 0, phi = 15, r = sqrt(3), d = 1, scale = TRUE, expand = 1,     col = ""white"", border = NULL, ltheta = -135, lphi = 0, shade = NA,     box = TRUE, axes = TRUE, nticks = 5, ticktype = ""simple"",     ...) ","base","NA","1.5.0",FALSE
"pexp","closure","function","TRUE","FALSE","(q, rate = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"pf","closure","function","TRUE","FALSE","(q, df1, df2, ncp = 0, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"pgamma","closure","function","TRUE","FALSE","(q, shape, rate = 1, scale = 1/rate, lower.tail = TRUE,     log.p = FALSE) ","base","NA","1.5.0",FALSE
"pgeom","closure","function","TRUE","FALSE","(q, prob, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"phyper","closure","function","TRUE","FALSE","(q, m, n, k, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"pi","double","numeric","TRUE","FALSE","NA","base","NA","1.5.0",FALSE
"pico","closure","function","TRUE","FALSE","(name = NULL, file = """") ","base","NA","1.5.0",FALSE
"pictex","closure","function","TRUE","FALSE","(file = ""Rplots.tex"", width = 5, height = 4, debug = FALSE,     bg = ""white"", fg = ""black"") ","base","NA","1.5.0",FALSE
"pie","closure","function","TRUE","FALSE","(x, labels = names(x), edges = 200, radius = 0.8, density = NULL,     angle = 45, col = NULL, main = NULL, ...) ","base","NA","1.5.0",FALSE
"piechart","closure","function","TRUE","FALSE","(x, labels = names(x), edges = 200, radius = 0.8, density = NULL,     angle = 45, col = NULL, main = NULL, ...) ","base","NA","1.5.0",FALSE
"pipe","closure","function","TRUE","FALSE","(description, open = """", encoding = getOption(""encoding"")) ","base","NA","1.5.0",FALSE
"plnorm","closure","function","TRUE","FALSE","(q, meanlog = 0, sdlog = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"plogis","closure","function","TRUE","FALSE","(q, location = 0, scale = 1, lower.tail = TRUE, log.p = FALSE) ","base","NA","1.5.0",FALSE
"plot","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"plot.POSIXct","closure","function","TRUE","FALSE","(x, y, xlab = """", xaxt = par(""xaxt""), ...) ","base","NA","1.5.0",FALSE
"plot.POSIXlt","closure","function","TRUE","FALSE","(x, y, xlab = """", xaxt = par(""xaxt""), ...) ","base","NA","1.5.0",FALSE
"plot.TukeyHSD","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"plot.data.frame","closure","function","TRUE","FALSE","(x, ...) ","base","NA","1.5.0",FALSE
"plot.default","closure","function","TRUE","FALSE","(x, y = NULL, type = ""p"", xlim = NULL, ylim = NULL,     log = """", main = NULL, sub = NULL, xlab = NULL, ylab = NULL,     ann = par(""ann""), axes = TRUE, frame.plot = axes, panel.first = NULL,     panel.last = NULL, col = par(""col""), bg = NA, pch = par(""pch""),     cex = 1, lty = par(""lty""), lab = par(""lab""), lwd = par(""lwd""),     asp = NA, ...) ","base","NA","1.5.0",FALSE
"plot.density","closure","function","TRUE","FALSE","(x, main = NULL, xlab = NULL, ylab = ""Density"", type = ""l"",     zero.line = TRUE, ...) ","base","NA","1.5.0",FALSE
"plot.factor","closure","function","TRUE","FALSE","(x, y, legend.text = levels(y), ...) ","base","NA","1.5.0",FALSE
"plot.formula","closure","function","TRUE","FALSE","(formula, data = parent.frame(), ..., subset, ylab = varnames[response],     ask = TRUE) ","base","NA","1.5.0",FALSE
"plot.function","closure","function","TRUE","FALSE","(x, from = 0, to = 1, xlim = NULL, ...) ","base","NA","1.5.0",FALSE
"plot.histogram","closure","function","TRUE","FALSE","(x, freq = equidist, density = NULL, angle = 45, col = NULL,     border = par(""fg""), lty = NULL, main = paste(""Histogram of"",         x$xname), xlim = range(x$breaks), ylim = NULL, xlab = x$xname,     ylab, axes = TRUE, labels = FALSE, add = FALSE, ...) ","base","NA","1.5.0",FALSE
