"name","type","class","exported","S4generic","args","package","priority","Rversion"
"summary.aov                  ","closure    ","           ","TRUE","FALSE","(object, intercept = FALSE, keep.zero.df = TRUE, ...)                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"summary.aovlist              ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"summary.data.frame           ","closure    ","           ","TRUE","FALSE","(object, maxsum = 7, ...)                                                                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.99.0"
"summary.default              ","closure    ","           ","TRUE","FALSE","(object, ..., digits = max(3, getOption(\""digits\"") -     3))                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"summary.factor               ","closure    ","           ","TRUE","FALSE","(object, maxsum = 100, ...)                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"summary.glm                  ","closure    ","           ","TRUE","FALSE","(object, dispersion = NULL, correlation = FALSE, na.action = na.omit,     ...)                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"summary.glm.null             ","closure    ","           ","TRUE","FALSE","(object, dispersion = NULL, correlation = TRUE, na.action = na.omit,     ...)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"summary.infl                 ","closure    ","           ","TRUE","FALSE","(object, digits = max(2, getOption(\""digits\"") - 5), ...)                                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.99.0"
"summary.lm                   ","closure    ","           ","TRUE","FALSE","(object, correlation = FALSE, ...)                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"summary.lm.null              ","closure    ","           ","TRUE","FALSE","(z, correlation = FALSE, ...)                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"summary.matrix               ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"summary.mlm                  ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"sunflowerplot                ","closure    ","           ","TRUE","FALSE","(x, y = NULL, number, log = \""\"", digits = 6, xlab = NULL,     ylab = NULL, xlim = NULL, ylim = NULL, add = FALSE, rotate = FALSE,     pch = 16, cex = 0.8, cex.fact = 1.5, size = 1/8, seg.col = 2,     seg.lwd = 1.5, ...)                                                                                                                                                                                           ","base   ","NA","0.99.0"
"svd                          ","closure    ","           ","TRUE","FALSE","(x, nu = min(n, p), nv = min(n, p))                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"sweep                        ","closure    ","           ","TRUE","FALSE","(x, MARGIN, STATS, FUN = \""-\"", ...)                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"switch                       ","closure    ","           ","TRUE","FALSE","(EXPR, ...)                                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"symbol.C                     ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"symbol.For                   ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"symbols                      ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"symnum                       ","closure    ","           ","TRUE","FALSE","(x, cutpoints = c(0.3, 0.6, 0.8, 0.9, 0.95), symbols = c(\"" \"",     \"".\"", \"",\"", \""+\"", \""*\"", \""B\""), legend = length(symbols) >= 3,     na = \""?\"", eps = 1e-05, corr = missing(cutpoints), show.max = if (corr) \""1\"",     show.min = NULL, lower.triangular = corr & is.matrix(x),     diag.lower.tri = corr & !is.null(show.max))                                                                                ","base   ","NA","0.99.0"
"sys.call                     ","closure    ","           ","TRUE","FALSE","(which = 0)                                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"sys.calls                    ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"sys.frame                    ","closure    ","           ","TRUE","FALSE","(which = 0)                                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"sys.frames                   ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"sys.function                 ","closure    ","           ","TRUE","FALSE","(which = 0)                                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.99.0"
"sys.nframe                   ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"sys.on.exit                  ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"sys.parent                   ","closure    ","           ","TRUE","FALSE","(n = 1)                                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"sys.parents                  ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"sys.source                   ","closure    ","           ","TRUE","FALSE","(file, envir = NULL)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"sys.status                   ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"system                       ","closure    ","           ","TRUE","FALSE","(command, intern = FALSE, ignore.stderr = FALSE)                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"system.file                  ","closure    ","           ","TRUE","FALSE","(..., pkg = .packages(), lib = .lib.loc)                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"system.test                  ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"system.time                  ","closure    ","           ","TRUE","FALSE","(expr)                                                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.99.0"
"t                            ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"t.data.frame                 ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"t.default                    ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"table                        ","closure    ","           ","TRUE","FALSE","(..., exclude = c(NA, NaN), dnn = list.names(...), deparse.level = 1)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"tabulate                     ","closure    ","           ","TRUE","FALSE","(bin, nbins = max(1, bin))                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.99.0"
"tan                          ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"tanh                         ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"tapply                       ","closure    ","           ","TRUE","FALSE","(X, INDEX, FUN = NULL, simplify = TRUE, ...)                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.99.0"
"tempfile                     ","closure    ","           ","TRUE","FALSE","(pattern = \""file\"")                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"terms                        ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"terms.aovlist                ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"terms.default                ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"terms.formula                ","closure    ","           ","TRUE","FALSE","(x, specials = NULL, abb = NULL, data = NULL, neg.out = TRUE,     keep.order = FALSE)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"terms.terms                  ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"terrain.colors               ","closure    ","           ","TRUE","FALSE","(n)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"tetragamma                   ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"text                         ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"text.default                 ","closure    ","           ","TRUE","FALSE","(x, y = NULL, labels = seq(along = x), adj = NULL, pos = NULL,     offset = 0.5, vfont = NULL, ...)                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"time                         ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"time.default                 ","closure    ","           ","TRUE","FALSE","(x, offset = 0, ...)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"time.ts                      ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"title                        ","closure    ","           ","TRUE","FALSE","(main = NULL, sub = NULL, xlab = NULL, ylab = NULL,     ...)                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.99.0"
"topo.colors                  ","closure    ","           ","TRUE","FALSE","(n)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"trace                        ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"traceback                    ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.99.0"
"transform                    ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"transform.data.frame         ","closure    ","           ","TRUE","FALSE","(dfr, ...)                                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.99.0"
"transform.default            ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"trigamma                     ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"trunc                        ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"ts                           ","closure    ","           ","TRUE","FALSE","(data = NA, start = 1, end = numeric(0), frequency = 1,     deltat = 1, ts.eps = getOption(\""ts.eps\""), class = if (nseries >         1) c(\""mts\"", \""ts\"") else \""ts\"", names = if (!is.null(dimnames(data))) colnames(data) else paste(\""Series\"",         seq(nseries)))                                                                                                                                            ","base   ","NA","0.99.0"
"tsp                          ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"tsp<-                        ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.99.0"
"typeof                       ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"unclass                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"undebug                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"undoc                        ","closure    ","           ","TRUE","FALSE","(pkg, dir)                                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.99.0"
"union                        ","closure    ","           ","TRUE","FALSE","(x, y)                                                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.99.0"
"unique                       ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"uniroot                      ","closure    ","           ","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval),     tol = .Machine$double.eps^0.25, maxiter = 1000, ...)                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"unix                         ","closure    ","           ","TRUE","FALSE","(call, intern = FALSE)                                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.99.0"
"unix.time                    ","closure    ","           ","TRUE","FALSE","(expr)                                                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.99.0"
"unlink                       ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.99.0"
"unlist                       ","closure    ","           ","TRUE","FALSE","(x, recursive = TRUE, use.names = TRUE)                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.99.0"
"unname                       ","closure    ","           ","TRUE","FALSE","(obj, force = FALSE)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.99.0"
"untrace                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.99.0"
"update                       ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
"update.default               ","closure    ","           ","TRUE","FALSE","(object, formula., ..., evaluate = TRUE)                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.99.0"
"update.formula               ","closure    ","           ","TRUE","FALSE","(old, new)                                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.99.0"
"update.packages              ","closure    ","           ","TRUE","FALSE","(lib.loc = .lib.loc, CRAN = getOption(\""CRAN\""), contriburl = contrib.url(CRAN),     method = \""auto\"", instlib = NULL, ask = TRUE, available = NULL)                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"upper.tri                    ","closure    ","           ","TRUE","FALSE","(x, diag = FALSE)                                                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.99.0"
"url.show                     ","closure    ","           ","TRUE","FALSE","(url, title = url, delete.file = TRUE, file = tempfile(),     method = \""auto\"", ...)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.99.0"
"var                          ","closure    ","           ","TRUE","FALSE","(x, y = x, na.rm = FALSE, use)                                                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.99.0"
"variable.names               ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.99.0"
